flickr_id	flickr_url	book_identifier	title	first_author	pubplace	publisher	date	volume	page	image_idx	ARK_id_of_book	BL_DLS_ID
11202408474	http://www.flickr.com/photos/britishlibrary/11202408474	002898541	La Conquête pacifique de l'intérieur africain, nègres, musulmans et chrétiens ... Ouvrage illustré et accompagné de ... cartes	PHILEBERT, Charles General	Paris		1889	0	000429	1		
11202408744	http://www.flickr.com/photos/britishlibrary/11202408744	000231254	Nordische Fahrten. Skizzen und Studien	BAUMGARTNER, Alexander.	Freiburg i. B		1889	01	000317	1		
11202420836	http://www.flickr.com/photos/britishlibrary/11202420836	000934408	Gleanings from Japan. [With illustrations.]	DICKSON, Walter G.	Edinburgh	William Blackwood & Sons	1889	0	000050	1		
11202398725	http://www.flickr.com/photos/britishlibrary/11202398725	001574815	Flowers of Paradise. Music, verse, design & illustration by R. F. Hallward	HALLWARD, Reginald Francis.	London [printed] & New York	Macmillan & Co.	1889	0	000026	1		
11202407634	http://www.flickr.com/photos/britishlibrary/11202407634	002995372	Glimpses of Europe. [Short sketches by various authors.] Edited by W. C. Procter. With one hundred illustrations	PROCTER, W. C.	London	W. Isbister	1889	0	000243	1	ark:/81055/vdc_00000005C322	lsidyv3c9a6bc1
11202418536	http://www.flickr.com/photos/britishlibrary/11202418536	001480630	L'Alsace; le pays et ses habitants ... Ouvrage contenant 386 gravures et 17 cartes	GRAD, A. Charles.	Paris		1889	0	000461	1		
11202397345	http://www.flickr.com/photos/britishlibrary/11202397345	000221583	The Book of County Tipperary. A manual and directory, etc. [With a map.]	BASSETT, George Henry.	Dublin	Sealy & Co.	1889	0	000005	1	ark:/81055/vdc_0000000585BA	lsidyv3c3b13c9
11202418776	http://www.flickr.com/photos/britishlibrary/11202418776	001913883	Dr. Wilh. Junker's Reisen in Afrika 1875-1886. Nach seinen Tagebüchern unter der Mitwirkung von R. Buchta herausgegeben von dem Reisenden ... Mit ... Original-Illustrationen, etc	JUNKER, Wilhelm.	Wien		1889	03	000507	1		
11202520443	http://www.flickr.com/photos/britishlibrary/11202520443	002530021	Wanderings of a War Artist. [With illustrations by the author.]	MONTAGU, Irving.	London	W. H. Allen & Co.	1889	0	000131	1	ark:/81055/vdc_000000056BA4	lsidyv3c18f96f
11202520683	http://www.flickr.com/photos/britishlibrary/11202520683	000305726	The World's Inhabitants; or, Mankind, animals & plants ... With ... illustrations, etc	BETTANY, George Thomas.	London	Ward, Lock & Co.	1889	01	000433	1	ark:/81055/vdc_00000005721C	lsidyv3c1fe950
11202405314	http://www.flickr.com/photos/britishlibrary/11202405314	003072184	1789-1889. Histoire d'un siècle et d'un famille. Les trois républiques et les trois Carnot	RÉMOND, Charles.	Paris		1889	0	000511	1		
11202416556	http://www.flickr.com/photos/britishlibrary/11202416556	000709200	Echoes from the Rocky Mountains. Reminiscences ... of the ... golden age of the Great West ... Illustrated	CLAMPITT, John W.	London	Brentano's	1889	0	000089	1		
11202403974	http://www.flickr.com/photos/britishlibrary/11202403974	002076917	Crónica de la Araucanía, etc	LARA, Horacio.	Santiago de Chile		1889	0	000602	1		
11202518873	http://www.flickr.com/photos/britishlibrary/11202518873	003112343	The rivers of Great Britain. Descriptive, historical, pictorial. Rivers of the east coast		London, etc	Cassell & Co.	1889	0	000348	1	ark:/81055/vdc_0000000568B6	lsidyv3c15b2b5
11202394415	http://www.flickr.com/photos/britishlibrary/11202394415	003563193	Kingstoniana: being historical gleanings and personal recollections by ... J. Symons	SYMONS, John Esq., of Hull	Hull	“The Eastern Morning News” Co.	1889	0	000035	1		
11202415216	http://www.flickr.com/photos/britishlibrary/11202415216	001892196	Walks in and around London ... Second edition. Enlarged. With illustrations		London	C. H. Kelly	1889	0	000219	1	ark:/81055/vdc_000000059424	lsidyv3c48e5a6
11202517493	http://www.flickr.com/photos/britishlibrary/11202517493	003560160	Switzerland, its mountains, lakes and valleys. With ... illustrations. New and revised edition		London	Virtue & Co.	1889	0	000223	1	ark:/81055/vdc_000000055440	lsidyv3bed6c6b
11202393345	http://www.flickr.com/photos/britishlibrary/11202393345	002449231	Les Grands voyageurs de notre siècle. Ouvrage contenant ... dessins ... et ... cartes, etc	MEISSAS, Gaston.	Paris		1889	0	000505	1		
11202414156	http://www.flickr.com/photos/britishlibrary/11202414156	003848849	[Wells Cathedral.] Ward and Lock's Illustrated Historical Handbook to Wells Cathedral, etc		London	Ward, Lock & Co.	1889	0	000021	1	ark:/81055/vdc_000000058F8C	lsidyv3c4422de
11202391975	http://www.flickr.com/photos/britishlibrary/11202391975	001741394	Ancient and Modern Germantown, Mount Airy, and Chestnut Hill	HOTCHKIN, Samuel Fitch.	Philadelphia	P. W. Ziegler & Co.	1889	0	000557	1		
11202516353	http://www.flickr.com/photos/britishlibrary/11202516353	002029579	Ethnographische Beiträge zur Kenntnis des Karolinen Archipels ... Veröffentlicht ... unter Mitwirkung von J. D. E. Schmeltz	KUBARY, Jan Stanisław.	Leiden		1889	02	000255	1		
11202515633	http://www.flickr.com/photos/britishlibrary/11202515633	000305728	[The World's Inhabitants; or, Mankind, animals & plants ... With ... illustrations, etc.]	BETTANY, George Thomas.	London	Ward, Lock & Co.	1889	0	000261	1	ark:/81055/vdc_000000052860	lsidyv30b56d73
11202390705	http://www.flickr.com/photos/britishlibrary/11202390705	000424148	Mountaineering in Colorado. The peaks about Estes Park. By Frederick H. Chapin. [With plates.]	CHAPIN, Frederick Hastings.	Boston		1889	0	000086	1		
11202399704	http://www.flickr.com/photos/britishlibrary/11202399704	002649283	Lotus Bay. A summer on Cape Cod	NICHOLS, Laura D.	Boston [Mass.]	D. Lothrop Co.	1889	0	000039	1		
11202411776	http://www.flickr.com/photos/britishlibrary/11202411776	001480630	L'Alsace; le pays et ses habitants ... Ouvrage contenant 386 gravures et 17 cartes	GRAD, A. Charles.	Paris		1889	0	000981	1		
11202398644	http://www.flickr.com/photos/britishlibrary/11202398644	000003727	Battle-Fields of '61. A narrative of the military operations of the war for the Union up to the end of the Peninsular Campaign ... With illustrations, etc	Abbot, Willis J. (Willis John)	New York	Dodd, Mead & Co.	1889	0	000213	1		
11202389455	http://www.flickr.com/photos/britishlibrary/11202389455	003163985	The Land of Manfred, Prince of Tarentum and King of Sicily. Rambles in remote parts of southern Italy ... With a map	Ross, Janet	London	John Murray	1889	0	000389	1	ark:/81055/vdc_0000000560AC	lsidyv3c0b97e1
11202398024	http://www.flickr.com/photos/britishlibrary/11202398024	003848864	[York Minster.] Ward and Lock's Illustrated Historical Handbook to York Minster, etc		London	Ward, Lock & Co.	1889	0	000051	1	ark:/81055/vdc_000000058F86	lsidyv3c442131
11202397074	http://www.flickr.com/photos/britishlibrary/11202397074	003320912	Pen and Pencil Pictures of old Bradford, etc	SCRUTON, William.	Bradford	Brear & Co.	1889	0	000219	1		
11202511893	http://www.flickr.com/photos/britishlibrary/11202511893	002564426	Illinois, historical and statistical, comprising the essential facts of its planting and growth, as a province, county, territory, and state, etc	MOSES, John Librarian of the Chicago Historical Society	Chicago	Fergus Printing Co.	1889	02	000033	1		
