volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0		Die goldene Chronik von Hohenschwangau, der Burg der Welfen, der Hohenstauffen und der Scheyren. [With plates.]	HORMAYR, Joseph Baron von Hortenburg		München	001735138		1842	http://www.flickr.com/photos/britishlibrary/11020300446	1	000111	11020300446	http://farm6.staticflickr.com/5475/11020300446_3139d482dd_m.jpg	240	148	http://farm6.staticflickr.com/5475/11020300446_3139d482dd.jpg	500	309	http://farm6.staticflickr.com/5475/11020300446_3139d482dd_b.jpg	1024	633	http://farm6.staticflickr.com/5475/11020300446_e2797d3bd4_o.jpg	2782	1720
0		Montgomery's Sacred Gift. A series of meditations upon Scripture subjects. With ... engravings	MONTGOMERY, Robert Author of “Satan.”		London	002534489		1842	http://www.flickr.com/photos/britishlibrary/11020207645	1	000278	11020207645	http://farm6.staticflickr.com/5501/11020207645_4d6b34d661_m.jpg	240	181	http://farm6.staticflickr.com/5501/11020207645_4d6b34d661.jpg	500	377	http://farm6.staticflickr.com/5501/11020207645_4d6b34d661_b.jpg	1024	772	http://farm6.staticflickr.com/5501/11020207645_1c555117a2_o.jpg	2341	1765
01		Narrative of various Journeys in Balochistan, Afghanistan, and the Punjab; including a residence in those countries from 1826 to 1838	MASSON, Charles pseud. [i.e. James Lewis.]	lsidyv3bb33fbc	London	002417478	ark:/81055/vdc_000000053496	1842	http://www.flickr.com/photos/britishlibrary/11020207165	1	000221	11020207165	http://farm4.staticflickr.com/3689/11020207165_c8391ee8f9_m.jpg	240	143	http://farm4.staticflickr.com/3689/11020207165_c8391ee8f9.jpg	500	297	http://farm4.staticflickr.com/3689/11020207165_c8391ee8f9_b.jpg	1024	609	http://farm4.staticflickr.com/3689/11020207165_e0ed4ebb8c_o.jpg	2374	1413
02	J Murray	Incidents of travel in Central America, Chiapas and Yucatan ... Illustrated. ... New (tenth) edition	STEPHENS, John Lloyd.		London	003495399		1842	http://www.flickr.com/photos/britishlibrary/11020298326	1	000439	11020298326	http://farm8.staticflickr.com/7326/11020298326_0ca6b8f18a_m.jpg	240	150	http://farm8.staticflickr.com/7326/11020298326_0ca6b8f18a.jpg	500	313	http://farm8.staticflickr.com/7326/11020298326_0ca6b8f18a_b.jpg	1024	641	http://farm8.staticflickr.com/7326/11020298326_35bf1435b0_o.jpg	2145	1342
0	Printed for the Proprietor	“Ten thousand Chinese Things.” A descriptive catalogue of the Chinese Collection [owned by N. Dunn], now exhibiting at St. George's Place, Hyde Park Corner, London ... By Wm. B. Langdon ... First English edition. [With plates.]	DUNN, Nathan.		London	001008382		1842	http://www.flickr.com/photos/britishlibrary/11020417593	1	000007	11020417593	http://farm4.staticflickr.com/3745/11020417593_d9e880f17f_m.jpg	240	137	http://farm4.staticflickr.com/3745/11020417593_d9e880f17f.jpg	500	285	http://farm4.staticflickr.com/3745/11020417593_d9e880f17f_b.jpg	1024	583	http://farm4.staticflickr.com/3745/11020417593_844491ea42_o.jpg	2326	1325
0		The History and Antiquities of Highgate, Middlesex. With illustrations	PRICKETT, Frederick.	lsidyv3bdac99d	London	002988667	ark:/81055/vdc_000000054C6C	1842	http://www.flickr.com/photos/britishlibrary/11020363474	1	000347	11020363474	http://farm3.staticflickr.com/2894/11020363474_d69cc93bb8_m.jpg	240	145	http://farm3.staticflickr.com/2894/11020363474_d69cc93bb8.jpg	500	302	http://farm3.staticflickr.com/2894/11020363474_d69cc93bb8_b.jpg	1024	618	http://farm3.staticflickr.com/2894/11020363474_d05f1d7bdf_o.jpg	2181	1316
0		The New Universal Gazetteer and Geographical Dictionary, etc	THOMSON, John Editor of the “New General Atlas,” etc	lsidyv3e613a3b	Edinburgh	003626647	ark:/81055/vdc_000000052E2A	1842	http://www.flickr.com/photos/britishlibrary/11020363144	1	000436	11020363144	http://farm6.staticflickr.com/5482/11020363144_885154fd15_m.jpg	193	240	http://farm6.staticflickr.com/5482/11020363144_885154fd15.jpg	403	500	http://farm6.staticflickr.com/5482/11020363144_885154fd15_b.jpg	825	1024	http://farm6.staticflickr.com/5482/11020363144_ec5ebd66bc_o.jpg	2884	3581
0	Thomas Tegg	[The General Gazetteer ... The eighteenth edition, with very considerable additions ... by A. Picquot.]	BROOKES, Richard M.D	lsidyv3c1b3ec5	London	000487141	ark:/81055/vdc_000000056D2A	1842	http://www.flickr.com/photos/britishlibrary/11020202325	1	000067	11020202325	http://farm3.staticflickr.com/2839/11020202325_4f770a1018_m.jpg	199	240	http://farm3.staticflickr.com/2839/11020202325_4f770a1018.jpg	415	500	http://farm3.staticflickr.com/2839/11020202325_4f770a1018_b.jpg	850	1024	http://farm3.staticflickr.com/2839/11020202325_21ed1687a0_o.jpg	2887	3477
0	J. Murray	Narrative of a Yacht Voyage in the Mediterranean during the years 1840, 41	GROSVENOR, Elizabeth Mary Marchioness of Westminster	lsidyv3bb423fa	London	001524062	ark:/81055/vdc_0000000534F6	1842	http://www.flickr.com/photos/britishlibrary/11020361184	1	000210	11020361184	http://farm6.staticflickr.com/5542/11020361184_c3d823beb4_m.jpg	240	143	http://farm6.staticflickr.com/5542/11020361184_c3d823beb4.jpg	500	299	http://farm6.staticflickr.com/5542/11020361184_c3d823beb4_b.jpg	1024	612	http://farm6.staticflickr.com/5542/11020361184_616025f648_o.jpg	2066	1235
0		The History and Antiquities of Highgate, Middlesex. With illustrations	PRICKETT, Frederick.	lsidyv3bdac99d	London	002988667	ark:/81055/vdc_000000054C6C	1842	http://www.flickr.com/photos/britishlibrary/11020293376	1	000343	11020293376	http://farm3.staticflickr.com/2860/11020293376_50cfd0ef61_m.jpg	240	153	http://farm3.staticflickr.com/2860/11020293376_50cfd0ef61.jpg	500	319	http://farm3.staticflickr.com/2860/11020293376_50cfd0ef61_b.jpg	1024	653	http://farm3.staticflickr.com/2860/11020293376_47c07f83b3_o.jpg	2241	1428
