volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
36		Œuvres complètes de Jean Jacques Rousseau. Nouvelle édition, classée par ordre de matières, etc. (Voyage à Ermenonville par feu M. Le Tourneur, pour servir de préface.) [Edited by L. S. Mercier, G. Brizard, and F. H. S. de L'Aulnaye.] F.P	Rousseau, Jean-Jacques		Poincot, Paris,] 1788-93	003173222		1788	http://www.flickr.com/photos/britishlibrary/11219303513	1	000002	11219303513	http://farm6.staticflickr.com/5543/11219303513_c08d0365fd_m.jpg	240	182	http://farm6.staticflickr.com/5543/11219303513_c08d0365fd.jpg	500	379	http://farm6.staticflickr.com/5543/11219303513_c08d0365fd_b.jpg	1024	777	http://farm6.staticflickr.com/5543/11219303513_ef7de55cee_o.jpg	1602	1216
37		Œuvres complètes de Jean Jacques Rousseau. Nouvelle édition, classée par ordre de matières, etc. (Voyage à Ermenonville par feu M. Le Tourneur, pour servir de préface.) [Edited by L. S. Mercier, G. Brizard, and F. H. S. de L'Aulnaye.] F.P	Rousseau, Jean-Jacques		Poincot, Paris,] 1788-93	003173222		1788	http://www.flickr.com/photos/britishlibrary/11219303213	1	000072	11219303213	http://farm6.staticflickr.com/5536/11219303213_731e95f2a6_m.jpg	240	215	http://farm6.staticflickr.com/5536/11219303213_731e95f2a6.jpg	500	449	http://farm6.staticflickr.com/5536/11219303213_731e95f2a6_b.jpg	1024	919	http://farm6.staticflickr.com/5536/11219303213_2693bb441b_o.jpg	1413	1268
04		Œuvres complètes de Jean Jacques Rousseau. Nouvelle édition, classée par ordre de matières, etc. (Voyage à Ermenonville par feu M. Le Tourneur, pour servir de préface.) [Edited by L. S. Mercier, G. Brizard, and F. H. S. de L'Aulnaye.] F.P	Rousseau, Jean-Jacques		Poincot, Paris,] 1788-93	003173222		1788	http://www.flickr.com/photos/britishlibrary/11219185714	1	000002	11219185714	http://farm8.staticflickr.com/7459/11219185714_1e52f263a8_m.jpg	240	168	http://farm8.staticflickr.com/7459/11219185714_1e52f263a8.jpg	500	350	http://farm8.staticflickr.com/7459/11219185714_1e52f263a8_b.jpg	1024	716	http://farm8.staticflickr.com/7459/11219185714_614fd231ce_o.jpg	1277	893
07		Œuvres complètes de Jean Jacques Rousseau. Nouvelle édition, classée par ordre de matières, etc. (Voyage à Ermenonville par feu M. Le Tourneur, pour servir de préface.) [Edited by L. S. Mercier, G. Brizard, and F. H. S. de L'Aulnaye.] F.P	Rousseau, Jean-Jacques		Poincot, Paris,] 1788-93	003173222		1788	http://www.flickr.com/photos/britishlibrary/11219183355	1	000002	11219183355	http://farm8.staticflickr.com/7434/11219183355_79d937e9c2_m.jpg	240	165	http://farm8.staticflickr.com/7434/11219183355_79d937e9c2.jpg	500	343	http://farm8.staticflickr.com/7434/11219183355_79d937e9c2_b.jpg	1024	702	http://farm8.staticflickr.com/7434/11219183355_0528ba3b26_o.jpg	1398	958
0		Summer Productions, or Progressive Miscellanies, by T. J. No. 1. [In verse.]	JOHNSON, Thomas Clerk of the Charlotte-Street and Bedford Chapels		London,]	001887727		1788	http://www.flickr.com/photos/britishlibrary/11219198216	1	000008	11219198216	http://farm4.staticflickr.com/3797/11219198216_9e1d2987cf_m.jpg	240	117	http://farm4.staticflickr.com/3797/11219198216_9e1d2987cf.jpg	500	244	http://farm4.staticflickr.com/3797/11219198216_9e1d2987cf_b.jpg	1024	500	http://farm4.staticflickr.com/3797/11219198216_08d7802fdd_o.jpg	2060	1006
10		Œuvres complètes de Jean Jacques Rousseau. Nouvelle édition, classée par ordre de matières, etc. (Voyage à Ermenonville par feu M. Le Tourneur, pour servir de préface.) [Edited by L. S. Mercier, G. Brizard, and F. H. S. de L'Aulnaye.] F.P	Rousseau, Jean-Jacques		Poincot, Paris,] 1788-93	003173222		1788	http://www.flickr.com/photos/britishlibrary/11219182665	1	000002	11219182665	http://farm4.staticflickr.com/3743/11219182665_45db09c9fd_m.jpg	240	169	http://farm4.staticflickr.com/3743/11219182665_45db09c9fd.jpg	500	351	http://farm4.staticflickr.com/3743/11219182665_45db09c9fd_b.jpg	1024	719	http://farm4.staticflickr.com/3743/11219182665_75ea72e6e3_o.jpg	1282	900
0		A Poem on the Bill lately passed for regulating the Slave Trade	WILLIAMS, Helen Maria.		London	003933273		1788	http://www.flickr.com/photos/britishlibrary/11219182535	1	000002	11219182535	http://farm6.staticflickr.com/5541/11219182535_acece082a9_m.jpg	240	190	http://farm6.staticflickr.com/5541/11219182535_acece082a9.jpg	500	396	http://farm6.staticflickr.com/5541/11219182535_acece082a9_b.jpg	1024	812	http://farm6.staticflickr.com/5541/11219182535_9fa35d1af1_o.jpg	1403	1113
38		Œuvres complètes de Jean Jacques Rousseau. Nouvelle édition, classée par ordre de matières, etc. (Voyage à Ermenonville par feu M. Le Tourneur, pour servir de préface.) [Edited by L. S. Mercier, G. Brizard, and F. H. S. de L'Aulnaye.] F.P	Rousseau, Jean-Jacques		Poincot, Paris,] 1788-93	003173222		1788	http://www.flickr.com/photos/britishlibrary/11219181945	1	000002	11219181945	http://farm4.staticflickr.com/3730/11219181945_2c57b00257_m.jpg	240	162	http://farm4.staticflickr.com/3730/11219181945_2c57b00257.jpg	500	337	http://farm4.staticflickr.com/3730/11219181945_2c57b00257_b.jpg	1024	690	http://farm4.staticflickr.com/3730/11219181945_0a3cabdca9_o.jpg	1288	868
38		Œuvres complètes de Jean Jacques Rousseau. Nouvelle édition, classée par ordre de matières, etc. (Voyage à Ermenonville par feu M. Le Tourneur, pour servir de préface.) [Edited by L. S. Mercier, G. Brizard, and F. H. S. de L'Aulnaye.] F.P	Rousseau, Jean-Jacques		Poincot, Paris,] 1788-93	003173222		1788	http://www.flickr.com/photos/britishlibrary/11219181965	1	000325	11219181965	http://farm4.staticflickr.com/3794/11219181965_c4256c8c6c_m.jpg	240	197	http://farm4.staticflickr.com/3794/11219181965_c4256c8c6c.jpg	500	410	http://farm4.staticflickr.com/3794/11219181965_c4256c8c6c_b.jpg	1024	839	http://farm4.staticflickr.com/3794/11219181965_c1c1ae39cb_o.jpg	1462	1198
01		Œuvres complètes de Jean Jacques Rousseau. Nouvelle édition, classée par ordre de matières, etc. (Voyage à Ermenonville par feu M. Le Tourneur, pour servir de préface.) [Edited by L. S. Mercier, G. Brizard, and F. H. S. de L'Aulnaye.] F.P	Rousseau, Jean-Jacques		Poincot, Paris,] 1788-93	003173222		1788	http://www.flickr.com/photos/britishlibrary/11219299853	1	000002	11219299853	http://farm3.staticflickr.com/2893/11219299853_5cea4bf9d1_m.jpg	240	167	http://farm3.staticflickr.com/2893/11219299853_5cea4bf9d1.jpg	500	347	http://farm3.staticflickr.com/2893/11219299853_5cea4bf9d1_b.jpg	1024	711	http://farm3.staticflickr.com/2893/11219299853_e4dff036ce_o.jpg	1290	896
