volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0	John Nutt	A Tale of a Tub ... To which is added, An Account of a Battel between the antient and modern Books in St. James's Library [By J. Swift] ... The fifth edition: with the author's apology and explanatory notes. By W. W-tt-n (Wotton) and others. [With plates.]	WOTTON, William D.D		London	003574748		1710	http://www.flickr.com/photos/britishlibrary/10997433473	1	000187	10997433473	http://farm8.staticflickr.com/7411/10997433473_d2fa00a133_m.jpg	240	125	http://farm8.staticflickr.com/7411/10997433473_d2fa00a133.jpg	500	260	http://farm8.staticflickr.com/7411/10997433473_d2fa00a133_b.jpg	1024	533	http://farm8.staticflickr.com/7411/10997433473_252f17bec7_o.jpg	2145	1117
0		The Comedies of Mr G. F	Farquhar, George		London	001201768		1710	http://www.flickr.com/photos/britishlibrary/10997376414	1	000010	10997376414	http://farm4.staticflickr.com/3715/10997376414_c6b9f6559a_m.jpg	240	141	http://farm4.staticflickr.com/3715/10997376414_c6b9f6559a.jpg	500	293	http://farm4.staticflickr.com/3715/10997376414_c6b9f6559a_b.jpg	1024	601	http://farm4.staticflickr.com/3715/10997376414_71dec77782_o.jpg	2324	1364
0	The Booksellers	The Appartion [sic]. A poem. [By Abel Evans. A satire on Matthew Tindal's “The Rights of the Christian Church asserted.”]	EVANS, Abel.		London; Oxford	000099578		1710	http://www.flickr.com/photos/britishlibrary/10997375624	1	000007	10997375624	http://farm8.staticflickr.com/7385/10997375624_94efb0fd6c_m.jpg	240	143	http://farm8.staticflickr.com/7385/10997375624_94efb0fd6c.jpg	500	299	http://farm8.staticflickr.com/7385/10997375624_94efb0fd6c_b.jpg	1024	612	http://farm8.staticflickr.com/7385/10997375624_e648b6c7af_o.jpg	2174	1299
0	John Nutt	A Tale of a Tub ... To which is added, An Account of a Battel between the antient and modern Books in St. James's Library [By J. Swift] ... The fifth edition: with the author's apology and explanatory notes. By W. W-tt-n (Wotton) and others. [With plates.]	WOTTON, William D.D		London	003574748		1710	http://www.flickr.com/photos/britishlibrary/10997299466	1	000243	10997299466	http://farm6.staticflickr.com/5512/10997299466_bae74650c3_m.jpg	240	125	http://farm6.staticflickr.com/5512/10997299466_bae74650c3.jpg	500	260	http://farm6.staticflickr.com/5512/10997299466_bae74650c3_b.jpg	1024	533	http://farm6.staticflickr.com/5512/10997299466_880acca443_o.jpg	2145	1117
0		The famous and renowned history of the life and glorious actions of the mighty Hercules of Greece, etc. [A chap-book.]			London	001659685		1710	http://www.flickr.com/photos/britishlibrary/10997217245	1	000005	10997217245	http://farm4.staticflickr.com/3686/10997217245_73809060a6_m.jpg	240	223	http://farm4.staticflickr.com/3686/10997217245_73809060a6.jpg	500	465	http://farm4.staticflickr.com/3686/10997217245_73809060a6_b.jpg	1024	952	http://farm4.staticflickr.com/3686/10997217245_fbc5fd15eb_o.jpg	1735	1613
0	John Nutt	A Tale of a Tub ... To which is added, An Account of a Battel between the antient and modern Books in St. James's Library [By J. Swift] ... The fifth edition: with the author's apology and explanatory notes. By W. W-tt-n (Wotton) and others. [With plates.]	WOTTON, William D.D		London	003574748		1710	http://www.flickr.com/photos/britishlibrary/10997298186	1	000298	10997298186	http://farm4.staticflickr.com/3669/10997298186_6c12623300_m.jpg	240	125	http://farm4.staticflickr.com/3669/10997298186_6c12623300.jpg	500	260	http://farm4.staticflickr.com/3669/10997298186_6c12623300_b.jpg	1024	533	http://farm4.staticflickr.com/3669/10997298186_07a81bbba8_o.jpg	2145	1117
0	John Nutt	A Tale of a Tub ... To which is added, An Account of a Battel between the antient and modern Books in St. James's Library [By J. Swift] ... The fifth edition: with the author's apology and explanatory notes. By W. W-tt-n (Wotton) and others. [With plates.]	WOTTON, William D.D		London	003574748		1710	http://www.flickr.com/photos/britishlibrary/10997215355	1	000168	10997215355	http://farm3.staticflickr.com/2828/10997215355_8dcfa81bb5_m.jpg	240	125	http://farm3.staticflickr.com/2828/10997215355_8dcfa81bb5.jpg	500	260	http://farm3.staticflickr.com/2828/10997215355_8dcfa81bb5_b.jpg	1024	533	http://farm3.staticflickr.com/2828/10997215355_51bebfb69a_o.jpg	2145	1117
0	John Nutt	A Tale of a Tub ... To which is added, An Account of a Battel between the antient and modern Books in St. James's Library [By J. Swift] ... The fifth edition: with the author's apology and explanatory notes. By W. W-tt-n (Wotton) and others. [With plates.]	WOTTON, William D.D		London	003574748		1710	http://www.flickr.com/photos/britishlibrary/10997427643	1	000286	10997427643	http://farm6.staticflickr.com/5537/10997427643_21174c0088_m.jpg	240	125	http://farm6.staticflickr.com/5537/10997427643_21174c0088.jpg	500	260	http://farm6.staticflickr.com/5537/10997427643_21174c0088_b.jpg	1024	533	http://farm6.staticflickr.com/5537/10997427643_60f0c8a773_o.jpg	2145	1117
0	John Nutt	A Tale of a Tub ... To which is added, An Account of a Battel between the antient and modern Books in St. James's Library [By J. Swift] ... The fifth edition: with the author's apology and explanatory notes. By W. W-tt-n (Wotton) and others. [With plates.]	WOTTON, William D.D		London	003574748		1710	http://www.flickr.com/photos/britishlibrary/10997427273	1	000012	10997427273	http://farm3.staticflickr.com/2856/10997427273_1bd851413f_m.jpg	240	125	http://farm3.staticflickr.com/2856/10997427273_1bd851413f.jpg	500	260	http://farm3.staticflickr.com/2856/10997427273_1bd851413f_b.jpg	1024	533	http://farm3.staticflickr.com/2856/10997427273_3bec02af8f_o.jpg	2145	1117
0	John Nutt	A Tale of a Tub ... To which is added, An Account of a Battel between the antient and modern Books in St. James's Library [By J. Swift] ... The fifth edition: with the author's apology and explanatory notes. By W. W-tt-n (Wotton) and others. [With plates.]	WOTTON, William D.D		London	003574748		1710	http://www.flickr.com/photos/britishlibrary/10997213385	1	000104	10997213385	http://farm6.staticflickr.com/5504/10997213385_a8e12c75d7_m.jpg	240	125	http://farm6.staticflickr.com/5504/10997213385_a8e12c75d7.jpg	500	260	http://farm6.staticflickr.com/5504/10997213385_a8e12c75d7_b.jpg	1024	533	http://farm6.staticflickr.com/5504/10997213385_402e04576a_o.jpg	2145	1117
