volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0	J. Ridgway	The Rolliad, in two parts: Probationary Odes for the Laureatship, and Political Miscellanies: with criticisms and illustrations. Revised, corrected and enlarged by the original authors	RICHARDSON, Joseph Barrister-at-Law		London	003141105		1795	http://www.flickr.com/photos/britishlibrary/11219198384	1	000009	11219198384	http://farm4.staticflickr.com/3827/11219198384_6b2a67664c_m.jpg	240	217	http://farm4.staticflickr.com/3827/11219198384_6b2a67664c.jpg	500	452	http://farm4.staticflickr.com/3827/11219198384_6b2a67664c_b.jpg	1024	925	http://farm4.staticflickr.com/3827/11219198384_87cf597640_o.jpg	1147	1036
0	J. Johnson	Poetical Sketches	CRISTALL, Ann Batten.		London	000820075		1795	http://www.flickr.com/photos/britishlibrary/11219211386	2	000011	11219211386	http://farm6.staticflickr.com/5521/11219211386_303bdb9318_m.jpg	192	240	http://farm6.staticflickr.com/5521/11219211386_303bdb9318.jpg	400	500	http://farm6.staticflickr.com/5521/11219211386_303bdb9318_b.jpg	820	1024	http://farm6.staticflickr.com/5521/11219211386_b949cae273_o.jpg	1062	1326
0		The Natural and Constitutional Rights of Britons to Annual Parliaments, Universal Suffrage, and Freedom of Popular Association; being a vindication of the motives and political conduct of J. Thelwall, and of the London Corresponding Society, in general. Intended to have been delivered at the bar of the Old Bailey, in confutation of the late charges of High Treason. Few MS. notes	THELWALL, John Lecturer		London	003607798		1795	http://www.flickr.com/photos/britishlibrary/11219197774	1	000010	11219197774	http://farm6.staticflickr.com/5481/11219197774_f791659689_m.jpg	170	240	http://farm6.staticflickr.com/5481/11219197774_f791659689.jpg	354	500	http://farm6.staticflickr.com/5481/11219197774_f791659689_b.jpg	726	1024	http://farm6.staticflickr.com/5481/11219197774_6574a17c34_o.jpg	881	1243
0	T. Egerton and J. Johnson	Robin Hood; a collection of all the ancient poems, songs, and ballads now extant relative to that ... outlaw. To which are prefixed historical anecdotes of his life. [Edited by J. Ritson. With wood engravings by Thomas Bewick.]	HOOD, Robin.		enk	001726472		1795	http://www.flickr.com/photos/britishlibrary/11219196165	1	000131	11219196165	http://farm8.staticflickr.com/7350/11219196165_39d4ebc53d_m.jpg	170	240	http://farm8.staticflickr.com/7350/11219196165_39d4ebc53d.jpg	354	500	http://farm8.staticflickr.com/7350/11219196165_39d4ebc53d_b.jpg	726	1024	http://farm8.staticflickr.com/7350/11219196165_02056bc85f_o.jpg	857	1209
0	T. Egerton and J. Johnson	Robin Hood; a collection of all the ancient poems, songs, and ballads now extant relative to that ... outlaw. To which are prefixed historical anecdotes of his life. [Edited by J. Ritson. With wood engravings by Thomas Bewick.]	HOOD, Robin.		enk	001726472		1795	http://www.flickr.com/photos/britishlibrary/11219314673	1	000227	11219314673	http://farm6.staticflickr.com/5485/11219314673_2a3e9e501e_m.jpg	194	240	http://farm6.staticflickr.com/5485/11219314673_2a3e9e501e.jpg	404	500	http://farm6.staticflickr.com/5485/11219314673_2a3e9e501e_b.jpg	828	1024	http://farm6.staticflickr.com/5485/11219314673_eea3587d06_o.jpg	913	1129
0	J. Jones	Juvenile Poems by the late John Courtenay, Jun. With an elegy on his death [by J. Courtenay, M.P.]. [With a portrait.]	COURTENAY, John Son of John Courtenay, M.P		London	000801634		1795	http://www.flickr.com/photos/britishlibrary/11219196584	1	000010	11219196584	http://farm6.staticflickr.com/5533/11219196584_8c51121572_m.jpg	240	138	http://farm6.staticflickr.com/5533/11219196584_8c51121572.jpg	500	287	http://farm6.staticflickr.com/5533/11219196584_8c51121572_b.jpg	1024	587	http://farm6.staticflickr.com/5533/11219196584_e844863a9a_o.jpg	1876	1076
