volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
01	T. Cadell & W. Davies	The History of England ... The second edition	ADOLPHUS, John Barrister-at-Law		London	000021092		1805	http://www.flickr.com/photos/britishlibrary/11292730066	1	000139	11292730066	http://farm3.staticflickr.com/2853/11292730066_175862e91e_m.jpg	240	178	http://farm3.staticflickr.com/2853/11292730066_175862e91e.jpg	500	371	http://farm3.staticflickr.com/2853/11292730066_175862e91e_b.jpg	1024	760	http://farm3.staticflickr.com/2853/11292730066_c21f1bf213_o.jpg	1526	1132
01	Printed for the Author	A Compendium of Modern Husbandry, principally written during a survey of Surrey; ... illustrative of the best practices in the neighbouring Counties, ... in which is comprised an analysis of manures ... Also an essay on timber, etc	MALCOLM, James Land Surveyor	lsidyv3ca79183	London	002353588	ark:/81055/vdc_00000005CB1A	1805	http://www.flickr.com/photos/britishlibrary/11219806263	2	000085	11219806263	http://farm8.staticflickr.com/7293/11219806263_4b40a816fa_m.jpg	187	240	http://farm8.staticflickr.com/7293/11219806263_4b40a816fa.jpg	389	500	http://farm8.staticflickr.com/7293/11219806263_4b40a816fa_b.jpg	796	1024	http://farm8.staticflickr.com/7293/11219806263_d15910b964_o.jpg	1048	1349
01	J. M. Creery	The Life and Pontificate of Leo the Tenth. (Dissertation on the character of Lucrezia Borgia.-F. Arsilli de Poetis Urbanis ad P. Jovium libellus.)	Roscoe, William	lsidyv3ca2d2ff	Liverpool	003157876	ark:/81055/vdc_00000005C7E4	1805	http://www.flickr.com/photos/britishlibrary/11219686705	1	000051	11219686705	http://farm4.staticflickr.com/3741/11219686705_96e19ac3fa_m.jpg	163	240	http://farm4.staticflickr.com/3741/11219686705_96e19ac3fa.jpg	340	500	http://farm4.staticflickr.com/3741/11219686705_96e19ac3fa_b.jpg	696	1024	http://farm4.staticflickr.com/3741/11219686705_09ffa10da2_o.jpg	940	1383
02	J. M. Creery	The Life and Pontificate of Leo the Tenth. (Dissertation on the character of Lucrezia Borgia.-F. Arsilli de Poetis Urbanis ad P. Jovium libellus.)	Roscoe, William	lsidyv3ca2d2ff	Liverpool	003157876	ark:/81055/vdc_00000005C7E4	1805	http://www.flickr.com/photos/britishlibrary/11219697976	1	000173	11219697976	http://farm8.staticflickr.com/7455/11219697976_1bbea1ea36_m.jpg	162	240	http://farm8.staticflickr.com/7455/11219697976_1bbea1ea36.jpg	337	500	http://farm8.staticflickr.com/7455/11219697976_1bbea1ea36_b.jpg	691	1024	http://farm8.staticflickr.com/7455/11219697976_80efe82066_o.jpg	921	1365
04	J. M. Creery	The Life and Pontificate of Leo the Tenth. (Dissertation on the character of Lucrezia Borgia.-F. Arsilli de Poetis Urbanis ad P. Jovium libellus.)	Roscoe, William	lsidyv3ca2d2ff	Liverpool	003157876	ark:/81055/vdc_00000005C7E4	1805	http://www.flickr.com/photos/britishlibrary/11219685855	1	000132	11219685855	http://farm4.staticflickr.com/3818/11219685855_d97460fbaa_m.jpg	116	240	http://farm4.staticflickr.com/3818/11219685855_d97460fbaa.jpg	242	500	http://farm4.staticflickr.com/3818/11219685855_d97460fbaa_b.jpg	496	1024	http://farm4.staticflickr.com/3818/11219685855_4021f3d378_o.jpg	718	1482
01	J. M. Creery	The Life and Pontificate of Leo the Tenth. (Dissertation on the character of Lucrezia Borgia.-F. Arsilli de Poetis Urbanis ad P. Jovium libellus.)	Roscoe, William	lsidyv3ca2d2ff	Liverpool	003157876	ark:/81055/vdc_00000005C7E4	1805	http://www.flickr.com/photos/britishlibrary/11219804563	1	000243	11219804563	http://farm3.staticflickr.com/2894/11219804563_93e8ee374c_m.jpg	165	240	http://farm3.staticflickr.com/2894/11219804563_93e8ee374c.jpg	343	500	http://farm3.staticflickr.com/2894/11219804563_93e8ee374c_b.jpg	702	1024	http://farm3.staticflickr.com/2894/11219804563_a55cf24979_o.jpg	943	1376
01	Richard Phillips	[Ancient and Modern Malta: containing a description of the ports and cities of Malta and Goza ... also, the history of the Knights of St. John of Jerusalem ... till the beginning of the 19th century ... With an appendix containing a number of authentic state papers, etc. [With plates and a chart.]]	BOISGELIN DE KERDU, Pierre Marie Louis de.		London	000396919		1805	http://www.flickr.com/photos/britishlibrary/11219683684	2	000403	11219683684	http://farm8.staticflickr.com/7415/11219683684_b37c2c2fc7_m.jpg	240	142	http://farm8.staticflickr.com/7415/11219683684_b37c2c2fc7.jpg	500	296	http://farm8.staticflickr.com/7415/11219683684_b37c2c2fc7_b.jpg	1024	607	http://farm8.staticflickr.com/7415/11219683684_a644dfaeef_o.jpg	1511	896
0	Printed for T. Cadell & W. Davies	Travels in Europe, Asia Minor, and Arabia	GRIFFITHS, Julius.	lsidyv3c8a05b9	London	001514539	ark:/81055/vdc_00000005B8A8	1805	http://www.flickr.com/photos/britishlibrary/11219803463	1	000006	11219803463	http://farm4.staticflickr.com/3667/11219803463_b26dca89f6_m.jpg	240	188	http://farm4.staticflickr.com/3667/11219803463_b26dca89f6.jpg	500	391	http://farm4.staticflickr.com/3667/11219803463_b26dca89f6_b.jpg	1024	800	http://farm4.staticflickr.com/3667/11219803463_82107fb7f2_o.jpg	1357	1060
03	J. M. Creery	The Life and Pontificate of Leo the Tenth. (Dissertation on the character of Lucrezia Borgia.-F. Arsilli de Poetis Urbanis ad P. Jovium libellus.)	Roscoe, William	lsidyv3ca2d2ff	Liverpool	003157876	ark:/81055/vdc_00000005C7E4	1805	http://www.flickr.com/photos/britishlibrary/11219802933	1	000271	11219802933	http://farm6.staticflickr.com/5490/11219802933_849a995a7e_m.jpg	166	240	http://farm6.staticflickr.com/5490/11219802933_849a995a7e.jpg	345	500	http://farm6.staticflickr.com/5490/11219802933_849a995a7e_b.jpg	707	1024	http://farm6.staticflickr.com/5490/11219802933_eeaab72129_o.jpg	938	1358
0		The History and Antiquities of the Deanery of Craven in the County of York. [With plates.]	WHITAKER, Thomas Dunham.		London	003905172		1805	http://www.flickr.com/photos/britishlibrary/11219682394	2	000366	11219682394	http://farm8.staticflickr.com/7323/11219682394_9aa727ec7a_m.jpg	92	240	http://farm8.staticflickr.com/7323/11219682394_9aa727ec7a.jpg	192	500	http://farm8.staticflickr.com/7323/11219682394_9aa727ec7a_b.jpg	393	1024	http://farm8.staticflickr.com/7323/11219682394_4ddd660e66_o.jpg	785	2048
