volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998878843	1	000290	10998878843	http://farm4.staticflickr.com/3773/10998878843_d43cf0b124_m.jpg	87	171							http://farm4.staticflickr.com/3773/10998878843_7bb06724da_o.jpg	87	171
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998742736	2	000015	10998742736	http://farm6.staticflickr.com/5503/10998742736_52f9389c6d_m.jpg	240	234	http://farm6.staticflickr.com/5503/10998742736_52f9389c6d.jpg	477	466				http://farm6.staticflickr.com/5503/10998742736_0eebb847a7_o.jpg	477	466
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998878413	1	000084	10998878413	http://farm8.staticflickr.com/7433/10998878413_98d0ced9ce_m.jpg	77	240	http://farm8.staticflickr.com/7433/10998878413_98d0ced9ce.jpg	161	500	http://farm8.staticflickr.com/7433/10998878413_98d0ced9ce_b.jpg	329	1024	http://farm8.staticflickr.com/7433/10998878413_e03d8c8f17_o.jpg	365	1135
0	London	Imperium pelagi. A naval lyrick: written in imitation of Pindar's spirit. Occasion'd by His Majesty's return, Sept. 1729. and the succeeding Peace. [By Edward Young.]	YOUNG, Edward the Poet		Lawton Gilliver	004001114		1730	http://www.flickr.com/photos/britishlibrary/10998742006	2	000009	10998742006	http://farm8.staticflickr.com/7344/10998742006_11b3a4aab3_m.jpg	240	237	http://farm8.staticflickr.com/7344/10998742006_11b3a4aab3.jpg	351	347				http://farm8.staticflickr.com/7344/10998742006_2b48e60423_o.jpg	351	347
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998741676	2	000042	10998741676	http://farm8.staticflickr.com/7325/10998741676_9bd8ce7c8f_m.jpg	72	240	http://farm8.staticflickr.com/7325/10998741676_9bd8ce7c8f.jpg	151	500	http://farm8.staticflickr.com/7325/10998741676_9bd8ce7c8f_b.jpg	309	1024	http://farm8.staticflickr.com/7325/10998741676_93d1892218_o.jpg	351	1162
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998663085	1	000291	10998663085	http://farm6.staticflickr.com/5484/10998663085_117698c076_m.jpg	90	172							http://farm6.staticflickr.com/5484/10998663085_2eaf283b82_o.jpg	90	172
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998662505	1	000015	10998662505	http://farm6.staticflickr.com/5524/10998662505_c26a369764_m.jpg	88	240	http://farm6.staticflickr.com/5524/10998662505_c26a369764.jpg	183	500	http://farm6.staticflickr.com/5524/10998662505_c26a369764_b.jpg	374	1024	http://farm6.staticflickr.com/5524/10998662505_a52591694c_o.jpg	443	1212
0		The Fiddler's fling at Roguery, (canto verace odioso): divided into several cantos. To be successively continued			London	001228674		1730	http://www.flickr.com/photos/britishlibrary/10998877103	1	000009	10998877103	http://farm3.staticflickr.com/2891/10998877103_d7d38dea68_m.jpg	38	240	http://farm3.staticflickr.com/2891/10998877103_d7d38dea68.jpg	79	500	http://farm3.staticflickr.com/2891/10998877103_d7d38dea68_b.jpg	161	1024	http://farm3.staticflickr.com/2891/10998877103_191e5cff32_o.jpg	201	1281
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998662275	1	000298	10998662275	http://farm3.staticflickr.com/2869/10998662275_294ac1f44b_m.jpg	86	171							http://farm3.staticflickr.com/2869/10998662275_d0ef793f42_o.jpg	86	171
0		The Rival Lapdog and the Tale, (As Ladys Fancys never fail;) That little Rival to the Great, etc. [In verse.]			London	002075428		1730	http://www.flickr.com/photos/britishlibrary/10998662055	1	000063	10998662055	http://farm4.staticflickr.com/3672/10998662055_b115856a30_m.jpg	38	240	http://farm4.staticflickr.com/3672/10998662055_b115856a30.jpg	79	500	http://farm4.staticflickr.com/3672/10998662055_b115856a30_b.jpg	162	1024	http://farm4.staticflickr.com/3672/10998662055_e096a73316_o.jpg	203	1281
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998875713	1	000108	10998875713	http://farm8.staticflickr.com/7300/10998875713_55e43da7e5_m.jpg	138	240	http://farm8.staticflickr.com/7300/10998875713_55e43da7e5.jpg	287	500	http://farm8.staticflickr.com/7300/10998875713_55e43da7e5_b.jpg	587	1024	http://farm8.staticflickr.com/7300/10998875713_7d07b66774_o.jpg	691	1206
0		Certain Epigrams in laud and praise of the Gentlemen of the Dunciad	Pope, Alexander		London	002957325		1730	http://www.flickr.com/photos/britishlibrary/10998661155	1	000016	10998661155	http://farm4.staticflickr.com/3665/10998661155_0cabda4cd4_m.jpg	201	240	http://farm4.staticflickr.com/3665/10998661155_0cabda4cd4.jpg	418	500				http://farm4.staticflickr.com/3665/10998661155_d8c1785477_o.jpg	473	566
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998738646	1	000239	10998738646	http://farm6.staticflickr.com/5513/10998738646_e2a4f011ac_m.jpg	85	168							http://farm6.staticflickr.com/5513/10998738646_f26950c357_o.jpg	85	168
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998815834	1	000223	10998815834	http://farm3.staticflickr.com/2868/10998815834_95a4f55b53_m.jpg	52	107							http://farm3.staticflickr.com/2868/10998815834_d85169c03b_o.jpg	52	107
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998814794	1	000101	10998814794	http://farm6.staticflickr.com/5545/10998814794_1df41b7873_m.jpg	138	240	http://farm6.staticflickr.com/5545/10998814794_1df41b7873.jpg	288	500	http://farm6.staticflickr.com/5545/10998814794_1df41b7873_b.jpg	589	1024	http://farm6.staticflickr.com/5545/10998814794_11fcac97e3_o.jpg	687	1195
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998737956	1	000044	10998737956	http://farm6.staticflickr.com/5527/10998737956_d742e1fec9_m.jpg	140	240	http://farm6.staticflickr.com/5527/10998737956_d742e1fec9.jpg	292	500	http://farm6.staticflickr.com/5527/10998737956_d742e1fec9_b.jpg	597	1024	http://farm6.staticflickr.com/5527/10998737956_e25451a4f5_o.jpg	702	1204
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998814444	1	000168	10998814444	http://farm6.staticflickr.com/5492/10998814444_1e7f7f53e5_m.jpg	87	171							http://farm6.staticflickr.com/5492/10998814444_52000c609a_o.jpg	87	171
0	London	Imperium pelagi. A naval lyrick: written in imitation of Pindar's spirit. Occasion'd by His Majesty's return, Sept. 1729. and the succeeding Peace. [By Edward Young.]	YOUNG, Edward the Poet		Lawton Gilliver	004001114		1730	http://www.flickr.com/photos/britishlibrary/10998659255	2	000005	10998659255	http://farm3.staticflickr.com/2856/10998659255_5263615652_m.jpg	240	239	http://farm3.staticflickr.com/2856/10998659255_5263615652.jpg	302	301				http://farm3.staticflickr.com/2856/10998659255_1350598984_o.jpg	302	301
0	A. Moore	The Bays Miscellany, or Colley [Cibber] triumphant: containing I. The Petty Sessions of Poets. II. The Battle of the Poets, or the Contention for the Laurel; as it is now acting at the new Theatre in the Hay-Market. III. The Battle of the Poets. An heroic poem in two canto's ... Written by Scriblerus Quartus	COOKE, Thomas of Braintree, Essex		London	003320288		1730	http://www.flickr.com/photos/britishlibrary/10998659035	1	000009	10998659035	http://farm3.staticflickr.com/2876/10998659035_d590f1f601_m.jpg	22	240	http://farm3.staticflickr.com/2876/10998659035_d590f1f601.jpg	45	500	http://farm3.staticflickr.com/2876/10998659035_d590f1f601_b.jpg	93	1024	http://farm3.staticflickr.com/2876/10998659035_3ed61608ec_o.jpg	102	1128
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998736836	2	000015	10998736836	http://farm3.staticflickr.com/2812/10998736836_22a8011c67_m.jpg	240	233	http://farm3.staticflickr.com/2812/10998736836_22a8011c67.jpg	258	250				http://farm3.staticflickr.com/2812/10998736836_b76abcb341_o.jpg	258	250
0		The Fiddler's fling at Roguery, (canto verace odioso): divided into several cantos. To be successively continued			London	001228674		1730	http://www.flickr.com/photos/britishlibrary/10998658565	1	000008	10998658565	http://farm6.staticflickr.com/5550/10998658565_89a036fe86_m.jpg	18	240	http://farm6.staticflickr.com/5550/10998658565_89a036fe86.jpg	38	500	http://farm6.staticflickr.com/5550/10998658565_89a036fe86_b.jpg	77	1024	http://farm6.staticflickr.com/5550/10998658565_2faf11cc89_o.jpg	95	1270
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998813414	1	000325	10998813414	http://farm4.staticflickr.com/3741/10998813414_dca6a00e7f_m.jpg	83	167							http://farm4.staticflickr.com/3741/10998813414_0c0dddbfc8_o.jpg	83	167
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998872633	1	000340	10998872633	http://farm3.staticflickr.com/2844/10998872633_2ddce23952_m.jpg	52	132							http://farm3.staticflickr.com/2844/10998872633_1c77d3af6f_o.jpg	52	132
0		The Fiddler's fling at Roguery, (canto verace odioso): divided into several cantos. To be successively continued			London	001228674		1730	http://www.flickr.com/photos/britishlibrary/10998657825	1	000011	10998657825	http://farm6.staticflickr.com/5541/10998657825_870a0d17a9_m.jpg	70	240	http://farm6.staticflickr.com/5541/10998657825_870a0d17a9.jpg	145	500	http://farm6.staticflickr.com/5541/10998657825_870a0d17a9_b.jpg	297	1024	http://farm6.staticflickr.com/5541/10998657825_9c5e3ea1de_o.jpg	372	1281
0		The Fiddler's fling at Roguery, (canto verace odioso): divided into several cantos. To be successively continued			London	001228674		1730	http://www.flickr.com/photos/britishlibrary/10998735416	1	000069	10998735416	http://farm4.staticflickr.com/3724/10998735416_7f86a8a9cb_m.jpg	140	240	http://farm4.staticflickr.com/3724/10998735416_7f86a8a9cb.jpg	292	500	http://farm4.staticflickr.com/3724/10998735416_7f86a8a9cb_b.jpg	435	746	http://farm4.staticflickr.com/3724/10998735416_8c057504c0_o.jpg	435	746
0		Verses occasion'd by the Viscountess Tyrconnel's recovery at Bath	SAVAGE, Richard.		London	003259084		1730	http://www.flickr.com/photos/britishlibrary/10998657235	2	000005	10998657235	http://farm3.staticflickr.com/2851/10998657235_207b2144a5_m.jpg	240	237	http://farm3.staticflickr.com/2851/10998657235_207b2144a5.jpg	500	494				http://farm3.staticflickr.com/2851/10998657235_3a2668f60d_o.jpg	501	495
0		Verses occasion'd by the Viscountess Tyrconnel's recovery at Bath	SAVAGE, Richard.		London	003259084		1730	http://www.flickr.com/photos/britishlibrary/10998870863	1	000005	10998870863	http://farm8.staticflickr.com/7332/10998870863_c4432ef402_m.jpg	22	240	http://farm8.staticflickr.com/7332/10998870863_c4432ef402.jpg	46	500	http://farm8.staticflickr.com/7332/10998870863_c4432ef402_b.jpg	95	1024	http://farm8.staticflickr.com/7332/10998870863_b16591ec4c_o.jpg	201	2161
0		An Epistle from a Merchant Clerk to his master, on his being discharg'd the Compting-House, etc. [In verse.]			London	001153963		1730	http://www.flickr.com/photos/britishlibrary/10998811414	1	000003	10998811414	http://farm4.staticflickr.com/3673/10998811414_7ea9acdc1b_m.jpg	159	240	http://farm4.staticflickr.com/3673/10998811414_7ea9acdc1b.jpg	330	500				http://farm4.staticflickr.com/3673/10998811414_a59e08e842_o.jpg	362	548
0		[Miscellaneous poems by several hands. Published by D. Lewis.]	LEWIS, David Poetical Writer, of Leyton		London	002155671		1730	http://www.flickr.com/photos/britishlibrary/10998733966	1	000025	10998733966	http://farm6.staticflickr.com/5539/10998733966_0405f0d9a4_m.jpg	102	240	http://farm6.staticflickr.com/5539/10998733966_0405f0d9a4.jpg	212	500	http://farm6.staticflickr.com/5539/10998733966_0405f0d9a4_b.jpg	435	1024	http://farm6.staticflickr.com/5539/10998733966_5c28b0b1fe_o.jpg	518	1219
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998810074	1	000092	10998810074	http://farm4.staticflickr.com/3688/10998810074_a5bfa0216d_m.jpg	142	240	http://farm4.staticflickr.com/3688/10998810074_a5bfa0216d.jpg	296	500	http://farm4.staticflickr.com/3688/10998810074_a5bfa0216d_b.jpg	607	1024	http://farm4.staticflickr.com/3688/10998810074_e3d052ca6d_o.jpg	705	1190
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998809514	1	000029	10998809514	http://farm4.staticflickr.com/3738/10998809514_cf45b5391c_m.jpg	109	240	http://farm4.staticflickr.com/3738/10998809514_cf45b5391c.jpg	227	500	http://farm4.staticflickr.com/3738/10998809514_cf45b5391c_b.jpg	465	1024	http://farm4.staticflickr.com/3738/10998809514_ec074f7182_o.jpg	538	1186
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998809284	1	000086	10998809284	http://farm3.staticflickr.com/2818/10998809284_2f92a802e2_m.jpg	139	240	http://farm3.staticflickr.com/2818/10998809284_2f92a802e2.jpg	291	500	http://farm3.staticflickr.com/2818/10998809284_2f92a802e2_b.jpg	595	1024	http://farm3.staticflickr.com/2818/10998809284_14c87efec9_o.jpg	687	1183
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998731756	1	000045	10998731756	http://farm3.staticflickr.com/2891/10998731756_9e1ff2d11c_m.jpg	82	240	http://farm3.staticflickr.com/2891/10998731756_9e1ff2d11c.jpg	170	500	http://farm3.staticflickr.com/2891/10998731756_9e1ff2d11c_b.jpg	349	1024	http://farm3.staticflickr.com/2891/10998731756_198ece9b89_o.jpg	413	1212
0	A. Moore	The Bays Miscellany, or Colley [Cibber] triumphant: containing I. The Petty Sessions of Poets. II. The Battle of the Poets, or the Contention for the Laurel; as it is now acting at the new Theatre in the Hay-Market. III. The Battle of the Poets. An heroic poem in two canto's ... Written by Scriblerus Quartus	COOKE, Thomas of Braintree, Essex		London	003320288		1730	http://www.flickr.com/photos/britishlibrary/10998653615	1	000023	10998653615	http://farm3.staticflickr.com/2890/10998653615_bc6f6be2b3_m.jpg	157	240	http://farm3.staticflickr.com/2890/10998653615_bc6f6be2b3.jpg	327	500				http://farm3.staticflickr.com/2890/10998653615_a9b591479a_o.jpg	335	512
0		The Fashionable Lady; or, Harlequin's Opera. In the manner of a rehearsal, etc. [With musical notes.]	RALPH, James Miscellaneous Writer		London	003033179		1730	http://www.flickr.com/photos/britishlibrary/10998867283	1	000042	10998867283	http://farm4.staticflickr.com/3811/10998867283_d73d2daba5_m.jpg	111	240	http://farm4.staticflickr.com/3811/10998867283_d73d2daba5.jpg	231	500	http://farm4.staticflickr.com/3811/10998867283_d73d2daba5_b.jpg	474	1024	http://farm4.staticflickr.com/3811/10998867283_c2571afe01_o.jpg	551	1190
