flickr_id	flickr_url	book_identifier	title	first_author	pubplace	publisher	date	volume	page	image_idx	ARK_id_of_book	BL_DLS_ID
11244857233	http://www.flickr.com/photos/britishlibrary/11244857233	003812619	Der Kilimandscharo. Darstellung der allgemeineren Ergebnisse eines fünfzehnmonatigen Aufenthalts im Dschaggalande ... Mit 11 Vollbildern ... und 1 Karte	VOLKENS, Georg.	Berlin		1897	0	000145	1		
11244856643	http://www.flickr.com/photos/britishlibrary/11244856643	003628790	Old & New London. By W. Thornbury and Edward Walford. Illustrated	THORNBURY, George Walter.	London	Cassell & Co.	1897	04	000515	1	ark:/81055/vdc_000000056814	lsidyv3e66b96c
11244856283	http://www.flickr.com/photos/britishlibrary/11244856283	003510759	John L. Stoddard's Lectures [on his travels]. Illustrated ... with views of the worlds famous places and people, etc	STODDARD, John Lawson.	Chicago	Belford & Middlebrook	1897	10	000173	1	ark:/81055/vdc_00000005578E	lsidyv3bf1fade
11244785394	http://www.flickr.com/photos/britishlibrary/11244785394	001802937	Sketches of Tokyo Life ... Illustrated	INOUYE, Jukichi.	Yokohama	Torando	1897	0	000095	1	ark:/81055/vdc_00000005D432	lsidyv3cb62ba5
11244747815	http://www.flickr.com/photos/britishlibrary/11244747815	003628790	Old & New London. By W. Thornbury and Edward Walford. Illustrated	THORNBURY, George Walter.	London	Cassell & Co.	1897	01	000543	1	ark:/81055/vdc_000000056814	lsidyv3e66b96c
11244794866	http://www.flickr.com/photos/britishlibrary/11244794866	000650156	Dijon à travers les âges. Histoire et description	CHABEUF, Henri.	Dijon		1897	0	000101	1		
11244794966	http://www.flickr.com/photos/britishlibrary/11244794966	003425125	A Smaller History of Rome ... New and thoroughly revised edition by A. H. J. Greenidge, etc	SMITH, William Sir, LL.D	London	J. Murray	1897	0	000006	1		
11244784214	http://www.flickr.com/photos/britishlibrary/11244784214	002603738	In Nacht und Eis. Die norwegische Polarexpedition 1893-1896 ... Mit einem Beitrag von Kapitän Sverdrup, etc. (Supplement. Wir Framleute. Von Bernhard Nordahl. Nansen und ich auf 86° 14′. Von Hjalmar Johansen, etc.)	Nansen, Fridtjof	Leipzig		1897	01	000601	1		
11244783244	http://www.flickr.com/photos/britishlibrary/11244783244	001747492	Journal of a Tour in the United States, Canada and Mexico ... Illustrated	HOWARD, Winefred Mary Baroness Howard of Glossop	London	Sampson Low & Co.	1897	0	000008	1		
11244853913	http://www.flickr.com/photos/britishlibrary/11244853913	001374757	Free Mart Fair. Sketches of Old Portsmouth	GATES, William George.	Portsmouth	Charpentier & Co.	1897	0	000100	1		
11244745965	http://www.flickr.com/photos/britishlibrary/11244745965	003393261	Royal Ramsgate	SIMSON, James F.S.S.A	Ramsgate]	Victoria Publishing Association	1897	0	000078	1		
11244853283	http://www.flickr.com/photos/britishlibrary/11244853283	001384312	[The Holy Land and the Bible. A book of Scripture illustrations gathered in Palestine, etc.]	GEIKIE, John Cunningham.	London	Cassell & Co.	1897	0	000725	1	ark:/81055/vdc_00000005D738	lsidyv3e6e0d66
11244782244	http://www.flickr.com/photos/britishlibrary/11244782244	003610520	Meine Reise in den brasilianischen Tropen ... Mit zwei Karten, 4 Tafeln, etc		Berlin		1897	0	000375	1		
11244792716	http://www.flickr.com/photos/britishlibrary/11244792716	002603738	In Nacht und Eis. Die norwegische Polarexpedition 1893-1896 ... Mit einem Beitrag von Kapitän Sverdrup, etc. (Supplement. Wir Framleute. Von Bernhard Nordahl. Nansen und ich auf 86° 14′. Von Hjalmar Johansen, etc.)	Nansen, Fridtjof	Leipzig		1897	03	000283	1		
11244851993	http://www.flickr.com/photos/britishlibrary/11244851993	000935231	Étude historique & statistique sur Saint-Dizier, ancien et nouveau ... Ouvrage orné de huit gravures, etc	DIDIER, Charles Abbé	Saint-Dizier		1897	0	000111	1		
11244744315	http://www.flickr.com/photos/britishlibrary/11244744315	001384312	[The Holy Land and the Bible. A book of Scripture illustrations gathered in Palestine, etc.]	GEIKIE, John Cunningham.	London	Cassell & Co.	1897	0	000716	1	ark:/81055/vdc_00000005D738	lsidyv3e6e0d66
11244791646	http://www.flickr.com/photos/britishlibrary/11244791646	001404297	In luftigen Höh'n ... Das Matterhorn und seine Geschichte, etc. [Illustrated.]	WUNDT, Theodor.	Berlin		1897	0	000101	1		
11244791626	http://www.flickr.com/photos/britishlibrary/11244791626	002315362	Pictures of Southern China ... With seventy-seven illustrations	MACGOWAN, John Missionary	London	Religious Tract Society	1897	0	000083	1		
11244791046	http://www.flickr.com/photos/britishlibrary/11244791046	002159899	The Thames Illustrated. A picturesque journeying from Richmond to Oxford	LEYLAND, John of Forest Hill	London	Geo. Newnes	1897	0	000172	1		
11244790276	http://www.flickr.com/photos/britishlibrary/11244790276	003501133	[The black arrow: a tale of the two roses ... Copyright edition.]	Stevenson, Robert Louis	London	Cassell & Co.	1897	0	000155	1		
11244779204	http://www.flickr.com/photos/britishlibrary/11244779204	003696854	Through Finland in Carts. [With illustrations.]	Alec-Tweedie, (Ethel) Mrs	London	A. & C. Black	1897	0	000048	1		
11244849953	http://www.flickr.com/photos/britishlibrary/11244849953	002603734	Farthest North. Being the record of a voyage of exploration of the ship “Fram,” 1893-96, and of a fifteen months' sleigh journey by Dr. Nansen and Lieut. Johansen ... With an appendix by Otto Sverdrup, etc. [With plates, including portraits.]	Nansen, Fridtjof	New York	Harper & Bros.	1897	02	000511	1		
11244778964	http://www.flickr.com/photos/britishlibrary/11244778964	003062389	La Cure d'altitude ... 29 planches hors texte et 110 figures dans le texte	Regnard, Paul	Paris		1897	0	000137	1		
11244741415	http://www.flickr.com/photos/britishlibrary/11244741415	003664350	An American Emperor: the story of the Fourth Empire of France	Tracy, Louis	London	C. A. Pearson	1897	0	000256	1		
11244849093	http://www.flickr.com/photos/britishlibrary/11244849093	002322661	The Castles of England: their story and structure ... With ... illustrations and ... plans	MACKENZIE, James Dixon Sir, Bart	London	W. Heinemann	1897	02	000297	1	ark:/81055/vdc_000000057A80	lsidyv3c306e7e
11244777664	http://www.flickr.com/photos/britishlibrary/11244777664	003315862	The Castle of Vincigliata. [With illustrations.]	SCOTT, Leader pseud. [i.e. Lucy Emily Baxter.]	Florence	G. Barbèra	1897	0	000022	1	ark:/81055/vdc_0000000559A4	lsidyv3bf4f08b
11244788936	http://www.flickr.com/photos/britishlibrary/11244788936	003916704	Analecta Eboracensia. Some remaynes of the ancient City of York. Collected by a Citizen of York, Sir Thomas Widdrington, Knt. ... Edited and annotated by ... C. Caine, etc. [With plates.]	WIDDRINGTON, Thomas Sir	London	C. J. Clark	1897	0	000009	1		
11244787806	http://www.flickr.com/photos/britishlibrary/11244787806	003340063	Greece in the Nineteenth Century. A record of Hellenic emancipation and progress: 1821-1897 ... With map and 24 illustrations	SERGEANT, Lewis.	London	T. F. Unwin	1897	0	000178	1		
11244776574	http://www.flickr.com/photos/britishlibrary/11244776574	003628790	Old & New London. By W. Thornbury and Edward Walford. Illustrated	THORNBURY, George Walter.	London	Cassell & Co.	1897	01	001027	1	ark:/81055/vdc_000000056814	lsidyv3e66b96c
11244787356	http://www.flickr.com/photos/britishlibrary/11244787356	000273994	Master Skylark. A story of Shakspere's time ... Illustrations by R. B. Birch	BENNETT, John Writer of Tales	New York	Century Co.	1897	0	000227	1		
