volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0	v. 143. Printed for the Author	Poems on various subjects. Whereto is prefixed a short essay on the structure of English verse	ABBOTT, Lemuel.		Nottingham	000004466		1765	http://www.flickr.com/photos/britishlibrary/11000128263	1	000069	11000128263	http://farm3.staticflickr.com/2867/11000128263_fdd8797499_m.jpg	62	240	http://farm3.staticflickr.com/2867/11000128263_fdd8797499.jpg	129	500	http://farm3.staticflickr.com/2867/11000128263_fdd8797499_b.jpg	264	1024	http://farm3.staticflickr.com/2867/11000128263_9417d8bfea_o.jpg	347	1346
0	J. Wilkie	Patriotism, a mock-heroic. In six Cantos. [By R. Bentley.] The second edition	BENTLEY, Richard Son of Richard Bentley, D.D		London	002793502		1765	http://www.flickr.com/photos/britishlibrary/11000052864	1	000011	11000052864	http://farm3.staticflickr.com/2872/11000052864_e47457a563_m.jpg	12	240	http://farm3.staticflickr.com/2872/11000052864_e47457a563.jpg	24	500	http://farm3.staticflickr.com/2872/11000052864_e47457a563_b.jpg	50	1024	http://farm3.staticflickr.com/2872/11000052864_31e3b97e8b_o.jpg	67	1370
0	W. Gray	Miscellaneous Pieces of Poetry. Selected from various eminent authors. Among which are interspersed a few originals. [Edited by John Bonar and Charles Stuart.]	BONAR, John Solicitor of Excise, and STUART (Charles) of Dunearn		Edinburgh	002911527		1765	http://www.flickr.com/photos/britishlibrary/11000052244	1	000072	11000052244	http://farm8.staticflickr.com/7335/11000052244_304bb28379_m.jpg	12	240	http://farm8.staticflickr.com/7335/11000052244_304bb28379.jpg	25	500	http://farm8.staticflickr.com/7335/11000052244_304bb28379_b.jpg	51	1024	http://farm8.staticflickr.com/7335/11000052244_e4d9779ca2_o.jpg	51	1027
0	Printed for the Author	[War: an heroic poem, from the taking of Minorca by the French: to the reduction of the Havannah ... The second edition, to the raising the siege of Quebec: With large amendments and additions. By the author (G. Cockings). (Britannia's Call, to her Brave Troops, and hardy Tars [with other poems].)]	COCKINGS, George.		London	000733596		1765	http://www.flickr.com/photos/britishlibrary/10999896245	1	000034	10999896245	http://farm6.staticflickr.com/5484/10999896245_82830fe6c2_m.jpg	92	240	http://farm6.staticflickr.com/5484/10999896245_82830fe6c2.jpg	188	490				http://farm6.staticflickr.com/5484/10999896245_480e1889a5_o.jpg	188	490
0	W. Gray	Miscellaneous Pieces of Poetry. Selected from various eminent authors. Among which are interspersed a few originals. [Edited by John Bonar and Charles Stuart.]	BONAR, John Solicitor of Excise, and STUART (Charles) of Dunearn		Edinburgh	002911527		1765	http://www.flickr.com/photos/britishlibrary/11000052214	1	000190	11000052214	http://farm4.staticflickr.com/3781/11000052214_3310ffe330_m.jpg	16	240	http://farm4.staticflickr.com/3781/11000052214_3310ffe330.jpg	33	500	http://farm4.staticflickr.com/3781/11000052214_3310ffe330_b.jpg	67	1024	http://farm4.staticflickr.com/3781/11000052214_84645f8355_o.jpg	70	1070
0	W. Gray	Miscellaneous Pieces of Poetry. Selected from various eminent authors. Among which are interspersed a few originals. [Edited by John Bonar and Charles Stuart.]	BONAR, John Solicitor of Excise, and STUART (Charles) of Dunearn		Edinburgh	002911527		1765	http://www.flickr.com/photos/britishlibrary/10999978926	1	000118	10999978926	http://farm4.staticflickr.com/3717/10999978926_e5456ca966_m.jpg	8	240	http://farm4.staticflickr.com/3717/10999978926_e5456ca966.jpg	16	500	http://farm4.staticflickr.com/3717/10999978926_e5456ca966_b.jpg	32	1024	http://farm4.staticflickr.com/3717/10999978926_ecf6f1bb08_o.jpg	35	1108
0	W. Gray	Miscellaneous Pieces of Poetry. Selected from various eminent authors. Among which are interspersed a few originals. [Edited by John Bonar and Charles Stuart.]	BONAR, John Solicitor of Excise, and STUART (Charles) of Dunearn		Edinburgh	002911527		1765	http://www.flickr.com/photos/britishlibrary/10999978816	1	000135	10999978816	http://farm3.staticflickr.com/2810/10999978816_7911176c0c_m.jpg	31	240	http://farm3.staticflickr.com/2810/10999978816_7911176c0c.jpg	47	361				http://farm3.staticflickr.com/2810/10999978816_85076b311a_o.jpg	47	361
0	W. Gray	Miscellaneous Pieces of Poetry. Selected from various eminent authors. Among which are interspersed a few originals. [Edited by John Bonar and Charles Stuart.]	BONAR, John Solicitor of Excise, and STUART (Charles) of Dunearn		Edinburgh	002911527		1765	http://www.flickr.com/photos/britishlibrary/11000051674	1	000184	11000051674	http://farm6.staticflickr.com/5532/11000051674_807cd6bdff_m.jpg	10	240	http://farm6.staticflickr.com/5532/11000051674_807cd6bdff.jpg	21	500	http://farm6.staticflickr.com/5532/11000051674_807cd6bdff_b.jpg	42	1024	http://farm6.staticflickr.com/5532/11000051674_77ae5b7ff8_o.jpg	42	1034
0	W. Gray	Miscellaneous Pieces of Poetry. Selected from various eminent authors. Among which are interspersed a few originals. [Edited by John Bonar and Charles Stuart.]	BONAR, John Solicitor of Excise, and STUART (Charles) of Dunearn		Edinburgh	002911527		1765	http://www.flickr.com/photos/britishlibrary/10999977936	1	000187	10999977936	http://farm8.staticflickr.com/7457/10999977936_42e3a33f62_m.jpg	202	240	http://farm8.staticflickr.com/7457/10999977936_42e3a33f62.jpg	253	301				http://farm8.staticflickr.com/7457/10999977936_506b50c2b0_o.jpg	253	301
0	W. Gray	Miscellaneous Pieces of Poetry. Selected from various eminent authors. Among which are interspersed a few originals. [Edited by John Bonar and Charles Stuart.]	BONAR, John Solicitor of Excise, and STUART (Charles) of Dunearn		Edinburgh	002911527		1765	http://www.flickr.com/photos/britishlibrary/11000051324	1	000114	11000051324	http://farm3.staticflickr.com/2828/11000051324_1a2e3dca44_m.jpg	10	240	http://farm3.staticflickr.com/2828/11000051324_1a2e3dca44.jpg	21	500	http://farm3.staticflickr.com/2828/11000051324_1a2e3dca44_b.jpg	44	1024	http://farm3.staticflickr.com/2828/11000051324_f33974eaf5_o.jpg	45	1057
