volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
02		A complete History of the great American Rebellion, embracing its causes, events and consequences. With biographical sketches and portraits of its principal actors, and scenes and incidents of the War. Illustrated with maps, plans, etc	STORKE, Elliot G. and BROCKETT (L. P.)		Auburn, N.Y	003516571		1865	http://www.flickr.com/photos/britishlibrary/11068893715	1	000519	11068893715	http://farm8.staticflickr.com/7434/11068893715_402959f4db_m.jpg	231	240	http://farm8.staticflickr.com/7434/11068893715_402959f4db.jpg	482	500	http://farm8.staticflickr.com/7434/11068893715_402959f4db_b.jpg	921	955	http://farm8.staticflickr.com/7434/11068893715_e14191a214_o.jpg	921	955
01		La Guienne Militaire. Histoire ... des villes fortifiées, ... et chateaux construits ... pendant la domination Anglaise	DROUYN, Léon.		Bordeaux [printed, and]	000985390		1865	http://www.flickr.com/photos/britishlibrary/11069004174	1	000644	11069004174	http://farm6.staticflickr.com/5513/11069004174_a2050f7067_m.jpg	170	240	http://farm6.staticflickr.com/5513/11069004174_a2050f7067.jpg	355	500				http://farm6.staticflickr.com/5513/11069004174_7d4c32561c_o.jpg	360	507
0	Sampson Low & Co.	The White Wife; with other stories, supernatural, romantic and legendary; collected and illustrated by Cuthbert Bede	BEDE, Cuthbert pseud. [i.e. Edward Bradley.]		London	000247794		1865	http://www.flickr.com/photos/britishlibrary/11051061845	1	000063	11051061845	http://farm8.staticflickr.com/7449/11051061845_89a6b374f9_m.jpg	59	240	http://farm8.staticflickr.com/7449/11051061845_89a6b374f9.jpg	124	500	http://farm8.staticflickr.com/7449/11051061845_89a6b374f9_b.jpg	253	1024	http://farm8.staticflickr.com/7449/11051061845_352cffe168_o.jpg	261	1055
0		Cressy and Poictiers; or, the Story of the Black Prince's Page ... [Edited by S. O. Beeton.] Illustrated with numerous engravings, principally from designs by R. Dudley and G. Doré	EDGAR, John George.		London, Hertford [printed]	001035031		1865	http://www.flickr.com/photos/britishlibrary/11051148956	1	000157	11051148956	http://farm3.staticflickr.com/2881/11051148956_eb07570deb_m.jpg	240	233	http://farm3.staticflickr.com/2881/11051148956_eb07570deb.jpg	331	321				http://farm3.staticflickr.com/2881/11051148956_245a2de0e2_o.jpg	331	321
01	Hurst & Blackett	Blount Tempest. [A novel.]	BELLEW, John Chippendall Montesquieu.		London	000262663		1865	http://www.flickr.com/photos/britishlibrary/11051060735	1	000113	11051060735	http://farm3.staticflickr.com/2888/11051060735_14f6463869_m.jpg	79	240	http://farm3.staticflickr.com/2888/11051060735_14f6463869.jpg	166	500	http://farm3.staticflickr.com/2888/11051060735_14f6463869_b.jpg	339	1024	http://farm3.staticflickr.com/2888/11051060735_46c637e6c9_o.jpg	376	1136
0	J. H. & J. Parker	Churches of west Cornwall; with notes of antiquities of the district, etc	BLIGHT, John Thomas.		Oxford	000376648		1865	http://www.flickr.com/photos/britishlibrary/11051060565	1	000073	11051060565	http://farm4.staticflickr.com/3789/11051060565_8d7cdbc8ff_m.jpg	240	224	http://farm4.staticflickr.com/3789/11051060565_8d7cdbc8ff.jpg	500	466	http://farm4.staticflickr.com/3789/11051060565_8d7cdbc8ff_b.jpg	831	775	http://farm4.staticflickr.com/3789/11051060565_6889811694_o.jpg	831	775
0		Der Deutsch-Dänische Krieg. Geschichte des Feldzugs in Schleswig-Holstein im Jahre 1864 ... Mit Illustrationen von A. Beck	PFLUG, Ferdinand.		Leipzig	002895559		1865	http://www.flickr.com/photos/britishlibrary/11051059645	1	000210	11051059645	http://farm4.staticflickr.com/3745/11051059645_3571159abb_m.jpg	190	240	http://farm4.staticflickr.com/3745/11051059645_3571159abb.jpg	395	500	http://farm4.staticflickr.com/3745/11051059645_3571159abb_b.jpg	523	662	http://farm4.staticflickr.com/3745/11051059645_c9b1a53365_o.jpg	523	662
0	Mason & Wilmshurst	Memorials of Chichester	WALCOTT, Mackenzie Edward Charles.		Chichester	003832106		1865	http://www.flickr.com/photos/britishlibrary/11051229913	1	000075	11051229913	http://farm3.staticflickr.com/2849/11051229913_8eb9e8f97a_m.jpg	49	240	http://farm3.staticflickr.com/2849/11051229913_8eb9e8f97a.jpg	101	500	http://farm3.staticflickr.com/2849/11051229913_8eb9e8f97a_b.jpg	207	1024	http://farm3.staticflickr.com/2849/11051229913_5edcf6830f_o.jpg	226	1117
03	Sampson Low, Son & Marston	Sir Felix Foy, Bart. A novel	COOK, Edward Dutton.		London	000772246		1865	http://www.flickr.com/photos/britishlibrary/11051175504	2	000273	11051175504	http://farm8.staticflickr.com/7338/11051175504_b6b17700c2_m.jpg	228	190							http://farm8.staticflickr.com/7338/11051175504_394002c3f0_o.jpg	228	190
0		[Poems and Pictures ... A new edition.]			London, [1865.]	002941636		1865	http://www.flickr.com/photos/britishlibrary/11051058145	1	000103	11051058145	http://farm4.staticflickr.com/3749/11051058145_4c34b309c9_m.jpg	240	52	http://farm4.staticflickr.com/3749/11051058145_4c34b309c9.jpg	500	109	http://farm4.staticflickr.com/3749/11051058145_4c34b309c9_b.jpg	1024	223	http://farm4.staticflickr.com/3749/11051058145_dd367b3de2_o.jpg	2130	463
