flickr_id	flickr_url	book_identifier	title	first_author	pubplace	publisher	date	volume	page	image_idx	ARK_id_of_book	BL_DLS_ID
11232628416	http://www.flickr.com/photos/britishlibrary/11232628416	000291143	Viage ilustrado en las cinco partes del mundo	Bermejo, Ildefonso Antonio	Madrid		1852	01	000051	1		
11232715303	http://www.flickr.com/photos/britishlibrary/11232715303	002734000	A Treatise on Metallurgy; comprising mining, and general and particular metallurgical operations, etc	OVERMAN, Frederick.	New York		1852	0	000621	1	ark:/81055/vdc_00000005D522	lsidyv3cb7612c
11232602695	http://www.flickr.com/photos/britishlibrary/11232602695	000441710	The Stupid Boy. An instructive story, etc. [In verse.]		Leipsic; W. Tegg & Co	C. W. B. Naumburg	1852	0	000030	1		
11232614074	http://www.flickr.com/photos/britishlibrary/11232614074	003136929	The Poetical Works of Samuel Rogers. Illustrated with engravings ... from designs by Lawrence, Stothard, Turner, etc	ROGERS, Samuel the Poet	Philadelphia		1852	0	000304	1		
11232625766	http://www.flickr.com/photos/britishlibrary/11232625766	002293120	[A Manual of Elementary Geology. ... Third and entirely revised edition.]	LYELL, Charles Sir, Bart	London	J. Murray	1852	0	000435	1	ark:/81055/vdc_000000051B7C	lsidyv2c273971
11232712673	http://www.flickr.com/photos/britishlibrary/11232712673	003256862	Memories of the Great Metropolis: or London from the Tower to the Crystal Palace	SAUNDERS, Frederick.	New-York		1852	0	000211	1	ark:/81055/vdc_0000000562F8	lsidyv3c0dfd29
11232612264	http://www.flickr.com/photos/britishlibrary/11232612264	001718506	Felttogene, 1848, 49, 50	HOLST, Vilhelm.	Kjøbenhavn		1852	0	000019	1		
11232611624	http://www.flickr.com/photos/britishlibrary/11232611624	001748051	Historical Collections of Ohio; containing a collection of the most interesting facts, traditions, biographical sketches, anecdotes, etc. relating to its general and local history: with descriptions of its counties, principal towns and villages, etc	HOWE, Henry.	Cincinnati		1852	0	000579	1		
11232710453	http://www.flickr.com/photos/britishlibrary/11232710453	001748051	Historical Collections of Ohio; containing a collection of the most interesting facts, traditions, biographical sketches, anecdotes, etc. relating to its general and local history: with descriptions of its counties, principal towns and villages, etc	HOWE, Henry.	Cincinnati		1852	0	000138	1		
11232709713	http://www.flickr.com/photos/britishlibrary/11232709713	003328764	Suplemento à la Historia Universal antigua y moderna, por el Conde de Ségur ... Contiene las historias de México, Guatemala, Estados-Unidos del Norte, Perù y otras naciones del continente Americano ... Obra publicada por M. Galvan Rivera	SÉGUR, Louis Philippe de Count	México		1852	0	000518	1		
11232708963	http://www.flickr.com/photos/britishlibrary/11232708963	000291143	Viage ilustrado en las cinco partes del mundo	Bermejo, Ildefonso Antonio	Madrid		1852	02	000337	1		
11232708193	http://www.flickr.com/photos/britishlibrary/11232708193	000291143	Viage ilustrado en las cinco partes del mundo	Bermejo, Ildefonso Antonio	Madrid		1852	02	000061	1		
11232619946	http://www.flickr.com/photos/britishlibrary/11232619946	002567549	Rough Notes of a Trip to Reunion, the Mauritius, and Ceylon; with remarks on their eligibility as sanitaria for Indian invalids	Mouat, Frederic J. (Frederic John)	Calcutta		1852	0	000057	1		
11232607134	http://www.flickr.com/photos/britishlibrary/11232607134	001266859	[A Physician's Holiday; or, a month in Switzerland in the summer of 1848.]	FORBES, John Sir, M.D., F.R.S	London		1852	0	000261	1	ark:/81055/vdc_0000000539A6	lsidyv3bbbaec2
11232706023	http://www.flickr.com/photos/britishlibrary/11232706023	000772649	[The Voyages of Captain James Cook. Illustrated ... With an appendix, giving an account of the present condition of the South Sea Islands, &c.]	COOK, James the Circumnavigator	London & New York	John Tallis & Co.	1852	01	000195	1	ark:/81055/vdc_00000005E674	lsidyv3cda5b2f
11232605714	http://www.flickr.com/photos/britishlibrary/11232605714	003830100	The Land of Bondage, its ancient monuments and present condition: being the journal of a tour in Egypt	WAINWRIGHT, Jonathan Mayhew Provisional Bishop of the Protestant Episcopal Church in New York	New York		1852	0	000277	1	ark:/81055/vdc_000000051AF2	lsidyv2b030bc7
11232592895	http://www.flickr.com/photos/britishlibrary/11232592895	002435996	Mexico, Aztec, Spanish and Republican: or historical, geographical, political, statistical and social account of that country from the period of the invasion to the present time: with a view of the ancient Aztec Empire ... a historical sketch of the late war; and notices of New Mexico and California	MAYER, Brantz.	Hartford	S. Drake and Co.	1852	02	000008	1		
11232704003	http://www.flickr.com/photos/britishlibrary/11232704003	000291143	Viage ilustrado en las cinco partes del mundo	Bermejo, Ildefonso Antonio	Madrid		1852	02	000529	1		
11232615646	http://www.flickr.com/photos/britishlibrary/11232615646	003583342	[Voyage en France par Mme A. Tastu.]	TASTU, Sabine Casimire Amable Madame	Tours		1852	0	000410	1		
11232702283	http://www.flickr.com/photos/britishlibrary/11232702283	003534139	Bayern. Ein geographisch-statistisch-historisches Handbuch des Königreiches ... Mit 300 Illustrationen	STUMPF, Pleickhard.	München		1852	0	000586	1		
11232614176	http://www.flickr.com/photos/britishlibrary/11232614176	003422258	Philadelphia as it is in 1852 ... With illustrations and a map of the city and environs	SMITH, R. A. of Philadelphia	Philadelphia		1852	0	000165	1		
11232700353	http://www.flickr.com/photos/britishlibrary/11232700353	001748051	Historical Collections of Ohio; containing a collection of the most interesting facts, traditions, biographical sketches, anecdotes, etc. relating to its general and local history: with descriptions of its counties, principal towns and villages, etc	HOWE, Henry.	Cincinnati		1852	0	000483	1		
11232600484	http://www.flickr.com/photos/britishlibrary/11232600484	001064048	Hand-book to the Cathedral Church of Ely. With engravings		Ely		1852	0	000040	1		
11232699053	http://www.flickr.com/photos/britishlibrary/11232699053	000772649	[The Voyages of Captain James Cook. Illustrated ... With an appendix, giving an account of the present condition of the South Sea Islands, &c.]	COOK, James the Circumnavigator	London & New York	John Tallis & Co.	1852	02	000375	1	ark:/81055/vdc_00000005E674	lsidyv3cda5b2f
11232599164	http://www.flickr.com/photos/britishlibrary/11232599164	001961867	The History of New Ipswich from its first grant in 1736 to the present time; with genealogical notices of the principal Families, etc	KIDDER, Frederic and GOULD (Augustus A.)	Boston, U.S		1852	0	000342	1		
11232585645	http://www.flickr.com/photos/britishlibrary/11232585645	002313729	Japan, an account geographical and historical, from the earliest period at which the Islands composing this Empire were known to Europæans down to the present time ... With illustrations from designs by A. Allom	MACFARLANE, Charles.	London		1852	0	000190	1		
11232597694	http://www.flickr.com/photos/britishlibrary/11232597694	003583342	[Voyage en France par Mme A. Tastu.]	TASTU, Sabine Casimire Amable Madame	Tours		1852	0	000235	1		
11232596884	http://www.flickr.com/photos/britishlibrary/11232596884	000194808	[Historical Collections of the State of New Jersey ... relating to its history and antiquities, with geographical descriptions of every township in the State. [With illustrations.]]	BARBER, John Warner and HOWE (Henry)	Newark, N.J	J. H. Bradley	1852	0	000408	1		
11232596124	http://www.flickr.com/photos/britishlibrary/11232596124	001214400	Travels and Researches in Asia Minor, more particularly in the Province or Lycia	FELLOWS, Charles Sir	London		1852	0	000175	1	ark:/81055/vdc_00000005AAF2	lsidyv3c696695
11232595184	http://www.flickr.com/photos/britishlibrary/11232595184	003422258	Philadelphia as it is in 1852 ... With illustrations and a map of the city and environs	SMITH, R. A. of Philadelphia	Philadelphia		1852	0	000376	1		
11232581595	http://www.flickr.com/photos/britishlibrary/11232581595	003864006	Nights in a block house: or, sketches of border life, etc	WATSON, Henry C. of Philadelphia	Philadelphia		1852	0	000385	1		
11232580475	http://www.flickr.com/photos/britishlibrary/11232580475	001718506	Felttogene, 1848, 49, 50	HOLST, Vilhelm.	Kjøbenhavn		1852	0	000092	1		
