volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0	Jennings & Chaplin	Paris and its Environs, displayed in a series of two hundred picturesque views, from original drawings, taken under the direction of A. Pugin, Esq. The engravings executed under the superintendence of Mr. C. Heath. With topographical and historical descriptions (by L. T. Ventouillac), etc	Pugin, Augustus		London	003006488		1831	http://www.flickr.com/photos/britishlibrary/11008320896	2	000235	11008320896	http://farm4.staticflickr.com/3702/11008320896_94d274d574_m.jpg	171	240	http://farm4.staticflickr.com/3702/11008320896_94d274d574.jpg	356	500	http://farm4.staticflickr.com/3702/11008320896_94d274d574_b.jpg	730	1024	http://farm4.staticflickr.com/3702/11008320896_bae0be59f7_o.jpg	1365	1915
01		Viaggi in Italia. [With plates, including maps.]	GANDINI, Francesco.		Cremona	001359551		1831	http://www.flickr.com/photos/britishlibrary/11008319886	1	000054	11008319886	http://farm4.staticflickr.com/3731/11008319886_3ea54f901a_m.jpg	240	148	http://farm4.staticflickr.com/3731/11008319886_3ea54f901a.jpg	500	308	http://farm4.staticflickr.com/3731/11008319886_3ea54f901a_b.jpg	1024	630	http://farm4.staticflickr.com/3731/11008319886_c86b77d51f_o.jpg	2438	1501
0	Jennings & Chaplin	Paris and its Environs, displayed in a series of two hundred picturesque views, from original drawings, taken under the direction of A. Pugin, Esq. The engravings executed under the superintendence of Mr. C. Heath. With topographical and historical descriptions (by L. T. Ventouillac), etc	Pugin, Augustus		London	003006488		1831	http://www.flickr.com/photos/britishlibrary/11008221645	2	000469	11008221645	http://farm3.staticflickr.com/2838/11008221645_02afc7e9bb_m.jpg	178	240	http://farm3.staticflickr.com/2838/11008221645_02afc7e9bb.jpg	372	500	http://farm3.staticflickr.com/2838/11008221645_02afc7e9bb_b.jpg	761	1024	http://farm3.staticflickr.com/2838/11008221645_cb350654fb_o.jpg	1393	1875
01	Longman & Co.	Practical Remarks on the Nature and Treatment of Fractures of the Trunk and Extremities, etc	AMESBURY, Joseph Surgeon		London	000070452		1831	http://www.flickr.com/photos/britishlibrary/11008398754	1	000217	11008398754	http://farm8.staticflickr.com/7384/11008398754_0d4c086eaa_m.jpg	240	106	http://farm8.staticflickr.com/7384/11008398754_0d4c086eaa.jpg	500	221	http://farm8.staticflickr.com/7384/11008398754_0d4c086eaa_b.jpg	1024	452	http://farm8.staticflickr.com/7384/11008398754_94ecda75df_o.jpg	2327	1027
0		Bedford and its environs; or an historical and topographical sketch of the town of Bedford and places adjacent	MATTHIASON, J. H.	lsidyv3c0e9e66	Bedford	002425404	ark:/81055/vdc_0000000563A6	1831	http://www.flickr.com/photos/britishlibrary/11008445253	1	000016	11008445253	http://farm8.staticflickr.com/7433/11008445253_060f0a9549_m.jpg	240	144	http://farm8.staticflickr.com/7433/11008445253_060f0a9549.jpg	500	300	http://farm8.staticflickr.com/7433/11008445253_060f0a9549_b.jpg	1024	614	http://farm8.staticflickr.com/7433/11008445253_47ceca70e0_o.jpg	2453	1472
0		Maps and tables of chronology and genealogy; selected and translated from Monsieur Koch's “Tableau des Révolutions de l'Europe.” [By C. T. L., i.e. Charles Thomas Longley? afterwards Archbishop of York.]	KOCH, Christophe Guillaume de.		London	001994168		1831	http://www.flickr.com/photos/britishlibrary/11008317696	1	000017	11008317696	http://farm3.staticflickr.com/2816/11008317696_5fea3759b1_m.jpg	240	185	http://farm3.staticflickr.com/2816/11008317696_5fea3759b1.jpg	500	386	http://farm3.staticflickr.com/2816/11008317696_5fea3759b1_b.jpg	1024	791	http://farm3.staticflickr.com/2816/11008317696_2a4614b909_o.jpg	2933	2265
05		Darstellung des Erzherzogthums Oesterreich unter der Ens, durch umfassende Beschreibung aller Burgen, Schlösser, Herrschaften, etc. topographisch-statistisch-genealogisch-historisch bearbeitet, und ... alphabetisch gereihet. (Viertel unterm Wienerwald. 7 Bde.-Viertel Unter Manhards-Berg. 7 Bde.-Viertel Ober Wiener Wald. 14 Bde.-Viertel Ober Manhards-Berg. Bd. 1-6.)	SCHWEICKHARDT, Friedrich Ritter von Sickingen		Vien	003307247		1831	http://www.flickr.com/photos/britishlibrary/11008396964	1	000365	11008396964	http://farm8.staticflickr.com/7327/11008396964_b3db06565d_m.jpg	240	142	http://farm8.staticflickr.com/7327/11008396964_b3db06565d.jpg	500	296	http://farm8.staticflickr.com/7327/11008396964_b3db06565d_b.jpg	1024	607	http://farm8.staticflickr.com/7327/11008396964_7bdc183e91_o.jpg	2126	1260
12		Darstellung des Erzherzogthums Oesterreich unter der Ens, durch umfassende Beschreibung aller Burgen, Schlösser, Herrschaften, etc. topographisch-statistisch-genealogisch-historisch bearbeitet, und ... alphabetisch gereihet. (Viertel unterm Wienerwald. 7 Bde.-Viertel Unter Manhards-Berg. 7 Bde.-Viertel Ober Wiener Wald. 14 Bde.-Viertel Ober Manhards-Berg. Bd. 1-6.)	SCHWEICKHARDT, Friedrich Ritter von Sickingen		Vien	003307247		1831	http://www.flickr.com/photos/britishlibrary/11008443863	1	000578	11008443863	http://farm3.staticflickr.com/2825/11008443863_326a27245c_m.jpg	240	147	http://farm3.staticflickr.com/2825/11008443863_326a27245c.jpg	500	306	http://farm3.staticflickr.com/2825/11008443863_326a27245c_b.jpg	1024	626	http://farm3.staticflickr.com/2825/11008443863_24fd139de2_o.jpg	2109	1290
0	Jennings & Chaplin	Paris and its Environs, displayed in a series of two hundred picturesque views, from original drawings, taken under the direction of A. Pugin, Esq. The engravings executed under the superintendence of Mr. C. Heath. With topographical and historical descriptions (by L. T. Ventouillac), etc	Pugin, Augustus		London	003006488		1831	http://www.flickr.com/photos/britishlibrary/11008442933	2	000511	11008442933	http://farm8.staticflickr.com/7361/11008442933_df00b30a8c_m.jpg	177	240	http://farm8.staticflickr.com/7361/11008442933_df00b30a8c.jpg	368	500	http://farm8.staticflickr.com/7361/11008442933_df00b30a8c_b.jpg	754	1024	http://farm8.staticflickr.com/7361/11008442933_c0997db58e_o.jpg	1392	1891
0	T. Cary & Co.	Quebec and its environs; being a picturesque guide to the stranger. [With plates.]		lsidyv3c7eba94	Quebec]	003015445	ark:/81055/vdc_00000005B446	1831	http://www.flickr.com/photos/britishlibrary/11008217745	1	000009	11008217745	http://farm6.staticflickr.com/5512/11008217745_d02fb96834_m.jpg	240	149	http://farm6.staticflickr.com/5512/11008217745_d02fb96834.jpg	500	311	http://farm6.staticflickr.com/5512/11008217745_d02fb96834_b.jpg	1024	636	http://farm6.staticflickr.com/5512/11008217745_cd4ab144bb_o.jpg	2166	1346
