volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0		A Pilgrimage through the Holy Land, explanatory of the Diorama of Jerusalem and the Holy Land, painted under the direction of Mr. W. Beverly, from original sketches ... by Mr. W. H. Bartlett. [With illustrations.]	BARTLETT, William Henry.	lsidyv3c53a7a0	London	000216452	ark:/81055/vdc_000000059C8E	1850	http://www.flickr.com/photos/britishlibrary/11046945375	1	000050	11046945375	http://farm6.staticflickr.com/5543/11046945375_b1d38e0a95_m.jpg	240	147	http://farm6.staticflickr.com/5543/11046945375_b1d38e0a95.jpg	500	307	http://farm6.staticflickr.com/5543/11046945375_b1d38e0a95_b.jpg	1024	629	http://farm6.staticflickr.com/5543/11046945375_78946ccd39_o.jpg	2250	1382
0		Ukraina dawna i teraźniejsza	GRABOWSKI, Michał.		I. Kijów	001480035		1850	http://www.flickr.com/photos/britishlibrary/11046945125	1	000191	11046945125	http://farm3.staticflickr.com/2888/11046945125_8e8151a304_m.jpg	240	160	http://farm3.staticflickr.com/2888/11046945125_8e8151a304.jpg	500	333	http://farm3.staticflickr.com/2888/11046945125_8e8151a304_b.jpg	1024	683	http://farm3.staticflickr.com/2888/11046945125_15ae510f84_o.jpg	2992	1996
01		The Mysteries of the Court of London	Reynolds, George W. M. (George William MacArthur)		London	003083396		1850	http://www.flickr.com/photos/britishlibrary/11047070344	1	000495	11047070344	http://farm3.staticflickr.com/2818/11047070344_11dd503d36_m.jpg	240	222	http://farm3.staticflickr.com/2818/11047070344_11dd503d36.jpg	500	462	http://farm3.staticflickr.com/2818/11047070344_11dd503d36_b.jpg	1024	947	http://farm3.staticflickr.com/2818/11047070344_7105988a33_o.jpg	1735	1605
0		La Spagna, opera storica, artistica, pittoresca e monumentale, compilata dal Cavaliere P. G. sulle migliore opere, e specialmente su quella recentissima di M. de Cuendias e V. de Féréal, etc. [With plates.]	GIURIA, Juan.		Torino	001433100		1850	http://www.flickr.com/photos/britishlibrary/11047069714	1	001012	11047069714	http://farm3.staticflickr.com/2813/11047069714_d89a2fb1dd_m.jpg	240	140	http://farm3.staticflickr.com/2813/11047069714_d89a2fb1dd.jpg	500	292	http://farm3.staticflickr.com/2813/11047069714_d89a2fb1dd_b.jpg	1024	598	http://farm3.staticflickr.com/2813/11047069714_ebc0528e63_o.jpg	2793	1631
0	Edward Parry	Royal Visits and Progresses to Wales, and the border counties of Cheshire, Salop, Hereford, and Monmouth, from the first invasion of Julius Cæsar, to the friendly visit of Her most Gracious Majesty Queen Victoria ... Illustrated with an approved portrait of Her Majesty, and a profusion of pictorial and historical engravings	PARRY, Edward of Chester		Chester	002783860		1850	http://www.flickr.com/photos/britishlibrary/11035042713	1	000480	11035042713	http://farm3.staticflickr.com/2851/11035042713_f105d58d9e_m.jpg	173	240	http://farm3.staticflickr.com/2851/11035042713_f105d58d9e.jpg	359	500	http://farm3.staticflickr.com/2851/11035042713_f105d58d9e_b.jpg	736	1024	http://farm3.staticflickr.com/2851/11035042713_85e1e9d08c_o.jpg	1543	2146
0		The Antiquities of Richborough, Reculver and Lymne, in Kent ... Illustrated by F. W. Fairholt	Smith, Charles Roach	lsidyv3c0d85e3	London	003414222	ark:/81055/vdc_000000056268	1850	http://www.flickr.com/photos/britishlibrary/11035042003	1	000070	11035042003	http://farm4.staticflickr.com/3822/11035042003_3a210bffcc_m.jpg	240	152	http://farm4.staticflickr.com/3822/11035042003_3a210bffcc.jpg	500	317	http://farm4.staticflickr.com/3822/11035042003_3a210bffcc_b.jpg	1024	650	http://farm4.staticflickr.com/3822/11035042003_5ffa17fac9_o.jpg	1942	1232
04		The Mysteries of the Court of London	Reynolds, George W. M. (George William MacArthur)		London	003083396		1850	http://www.flickr.com/photos/britishlibrary/11035041263	1	000271	11035041263	http://farm6.staticflickr.com/5520/11035041263_14662159a0_m.jpg	240	142	http://farm6.staticflickr.com/5520/11035041263_14662159a0.jpg	500	296	http://farm6.staticflickr.com/5520/11035041263_14662159a0_b.jpg	1024	607	http://farm6.staticflickr.com/5520/11035041263_85c5cec48b_o.jpg	2644	1567
11	J. & F. Tallis	England and Wales Delineated, etc	DUGDALE, Thomas.		London & Glasgow	000998988		1850	http://www.flickr.com/photos/britishlibrary/11035039993	1	000006	11035039993	http://farm3.staticflickr.com/2810/11035039993_38e0d29625_m.jpg	240	150	http://farm3.staticflickr.com/2810/11035039993_38e0d29625.jpg	500	313	http://farm3.staticflickr.com/2810/11035039993_38e0d29625_b.jpg	1024	642	http://farm3.staticflickr.com/2810/11035039993_5239b75018_o.jpg	2018	1266
0		Pioneer History of the Holland Purchase of Western New York, embracing some account of the ancient remains, a brief history of our immediate predecessors, the Confederated Iroquois ... a synopsis of colonial history; some notices of the border wars of the Revolution; and a history of Pioneer Settlement under the auspices of the Holland Company, including Reminiscences of the War of 1812, the origin, progress and completion of the Erie Canal, etc	TURNER, Orsamus.		Buffalo	003693722		1850	http://www.flickr.com/photos/britishlibrary/11034935286	1	000696	11034935286	http://farm8.staticflickr.com/7326/11034935286_a93334e8aa_m.jpg	240	157	http://farm8.staticflickr.com/7326/11034935286_a93334e8aa.jpg	500	327	http://farm8.staticflickr.com/7326/11034935286_a93334e8aa_b.jpg	1024	669	http://farm8.staticflickr.com/7326/11034935286_5138854649_o.jpg	2096	1369
0		Histoire de France, pendant la République, le Consulat, l'Empire, et la Restauration jusqu'à la Révolution de 1830	MARQUET DE MONTBRETON DE NORVINS, Jacques Baron		Paris	002389191		1850	http://www.flickr.com/photos/britishlibrary/11034935006	1	000496	11034935006	http://farm4.staticflickr.com/3824/11034935006_8b9092d152_m.jpg	240	167	http://farm4.staticflickr.com/3824/11034935006_8b9092d152.jpg	500	347	http://farm4.staticflickr.com/3824/11034935006_8b9092d152_b.jpg	1024	711	http://farm4.staticflickr.com/3824/11034935006_4e6787f9c9_o.jpg	2163	1502
