flickr_id	flickr_url	book_identifier	title	first_author	pubplace	publisher	date	volume	page	image_idx	ARK_id_of_book	BL_DLS_ID
11148471753	http://www.flickr.com/photos/britishlibrary/11148471753	002784979	Parsons' Illustrated Guide to Hastings and St. Leonards	PARSONS, Frederick James Publisher, of Hastings	Hastings	F. J. Parsons	1881	0	000042	1		
11148358374	http://www.flickr.com/photos/britishlibrary/11148358374	000510820	[Picturesque America; or, the Land we live in. A delineation by pen and pencil of the mountains, rivers, lakes ... cities and other picturesque features of our country. With illustrations ... by eminent American artists. Edited by W. C. Bryant.]	BRYANT, William Cullen.	London	Cassell & Co.	1881	02	000097	1		
11148300865	http://www.flickr.com/photos/britishlibrary/11148300865	000367694	A Narrative of Personal Experiences & Impressions during a Residence on the Bosphorus throughout the Crimean war. [With plates.]	BLACKWOOD, Alicia Lady	London	Hatchard	1881	0	000287	1	ark:/81055/vdc_000000055E3C	lsidyv3c06ca85
11148299825	http://www.flickr.com/photos/britishlibrary/11148299825	000527266	Great Britain for Little Britons. A book for children, etc	BULLEY, Eleanor A.	London	Wells Garnder & Co.	1881	0	000006	1	ark:/81055/vdc_000000059286	lsidyv3c46dbad
11148320936	http://www.flickr.com/photos/britishlibrary/11148320936	003955782	History of Northern Wisconsin. ... Illustrated		Chicago	The Western Historical Company	1881	02	000374	1		
11148355984	http://www.flickr.com/photos/britishlibrary/11148355984	002126805	À bord de la Junon ... Ouvrage illustré de cent cinquante dessins ... par H. M. Scott, G. de Saint Clair, etc	LEMAY, Gaston.	Paris		1881	0	000109	1		
11148319446	http://www.flickr.com/photos/britishlibrary/11148319446	002875484	Les Pyrénées françaises. Illustrations de E. Sadoux	PERRET, Paul Novelist	Paris		1881	03	000015	1		
11148354984	http://www.flickr.com/photos/britishlibrary/11148354984	000656178	The History of Champaign County, Ohio, containing a history of the county [by J. W. Ogden] ... history of Ohio, etc., etc. Illustrated		Chicago	W. H. Beer & Co.	1881	0	000551	1		
11148295685	http://www.flickr.com/photos/britishlibrary/11148295685	002876056	History of Stark County [by various contributors]; with an outline sketch of Ohio (by A. A. Graham). Edited by W. H. P. Illustrated	PERRIN, William Henry.	Chicago	Baskin & Battey	1881	0	000634	1		
11148296605	http://www.flickr.com/photos/britishlibrary/11148296605	003586283	Thirty-eight Years in India. From Juganath to the Himalaya Mountains ... With 100 illustrations by the author	TAYLER, William Commissioner of Patna	London	W. H. Allen & Co.	1881	02	000188	1		
11148464673	http://www.flickr.com/photos/britishlibrary/11148464673	002704685	[Oliver and Boyd's Pronouncing Gazetteer of the World, descriptive and statistical, with etymological notices, etc.]		Edinburgh	Oliver & Boyd	1881	0	000567	1	ark:/81055/vdc_00000005E206	lsidyv3cc9e4af
11148314946	http://www.flickr.com/photos/britishlibrary/11148314946	003586283	Thirty-eight Years in India. From Juganath to the Himalaya Mountains ... With 100 illustrations by the author	TAYLER, William Commissioner of Patna	London	W. H. Allen & Co.	1881	02	000176	1		
11148293555	http://www.flickr.com/photos/britishlibrary/11148293555	000710784	The History of Clark County, Ohio ... Illustrated		Chicago	W. H. Beers & Co.	1881	0	000599	1		
11148350064	http://www.flickr.com/photos/britishlibrary/11148350064	003509377	Bidrag till vår odlings häfder, utgifna af A. Hazelius. del. 1-10	HAZELIUS, Artur Immanuel.	Stockholm		1881	01	000233	1		
11148349444	http://www.flickr.com/photos/britishlibrary/11148349444	000878151	[Spain ... Illustrated by Gustave Doré. Translated by J. Thomson.]	DAVILLIER, Jean Charles Baron	London	Bickers & Son	1881	0	000095	1	ark:/81055/vdc_000000054396	lsidyv3bca3208
11148290305	http://www.flickr.com/photos/britishlibrary/11148290305	001344332	History of Chester County, Pennsylvania, with genealogical and biographical sketches	FUTHEY, John Smith and COPE (Gilbert)	Philadelphia	L. H. Everts	1881	0	000880	2		
11148311646	http://www.flickr.com/photos/britishlibrary/11148311646	002921218	[The History of Clerkenwell. ... With additions by the editor, E. J. Wood. Illustrated with ... engravings.]	PINKS, William John.	London	C. Herbert	1881	0	000632	1	ark:/81055/vdc_000000056D24	lsidyv3c1b29ad
11148346464	http://www.flickr.com/photos/britishlibrary/11148346464	003740120	Indian Pictures, drawn with pen and pencil	URWICK, William the Younger	London	Religious Tract Society	1881	0	000145	1		
11148345414	http://www.flickr.com/photos/britishlibrary/11148345414	000510820	[Picturesque America; or, the Land we live in. A delineation by pen and pencil of the mountains, rivers, lakes ... cities and other picturesque features of our country. With illustrations ... by eminent American artists. Edited by W. C. Bryant.]	BRYANT, William Cullen.	London	Cassell & Co.	1881	04	000185	1		
11148308666	http://www.flickr.com/photos/britishlibrary/11148308666	000478741	De Benguella ás Terras de Iácca. Descripção de uma viagem na Africa Central e Occidental ... Expedição organisada nos annos de 1877-1880. Edição illustrada	BRITO CAPELO, Hermenegildo Carlos and IVENS (Roberto)	Lisboa		1881	01	000380	1		
11148286085	http://www.flickr.com/photos/britishlibrary/11148286085	002784979	Parsons' Illustrated Guide to Hastings and St. Leonards	PARSONS, Frederick James Publisher, of Hastings	Hastings	F. J. Parsons	1881	0	000057	1		
11148343074	http://www.flickr.com/photos/britishlibrary/11148343074	001949396	History of Montgomery County [by P. S. Kennedy], together with historic notes on the Wabash Valley, gleaned from early authors ... With map and illustrations	KENNEDY, P. S.	Chicago	H. H. Hill & N. Iddings	1881	0	000679	1		
11148342504	http://www.flickr.com/photos/britishlibrary/11148342504	002275529	History of Lucas County, Iowa ... Illustrated		De Moines [Iowa]	State Historical Company	1881	0	000075	1		
11148306126	http://www.flickr.com/photos/britishlibrary/11148306126	003860047	History of Washtenaw County ... History of Michigan ... Illustrated		Chicago	Chapman & Co.	1881	0	000695	1		
11148305906	http://www.flickr.com/photos/britishlibrary/11148305906	001436878	The World: round it and over it ... letters ... With illustrations ... Second edition	GLASS, Chester.	Toronto	Rose-Belford Publishing Co.	1881	0	000043	1		
11148340344	http://www.flickr.com/photos/britishlibrary/11148340344	002704685	[Oliver and Boyd's Pronouncing Gazetteer of the World, descriptive and statistical, with etymological notices, etc.]		Edinburgh	Oliver & Boyd	1881	0	000598	1	ark:/81055/vdc_00000005E206	lsidyv3cc9e4af
11148339734	http://www.flickr.com/photos/britishlibrary/11148339734	000350965	L'Île de Rhodes, etc. [With a map.]	BILIOTTI, Édouard and COTTRET ( ) Abbé	Rhodes		1881	0	000568	1		
11148281785	http://www.flickr.com/photos/britishlibrary/11148281785	001056495	History of Elkhart County, Indiana ... History of Indiana ... Illustrated		Chicago	C. C. Chapman & Co.	1881	0	001019	1		
11148338374	http://www.flickr.com/photos/britishlibrary/11148338374	001603372	Spain. (Sketch of the 'History of Spain') ... Illustrations	HARRISON, James Albert.	Boston [Mass	Lothrop & Co.	1881	0	000549	1		
11148450053	http://www.flickr.com/photos/britishlibrary/11148450053	000510820	[Picturesque America; or, the Land we live in. A delineation by pen and pencil of the mountains, rivers, lakes ... cities and other picturesque features of our country. With illustrations ... by eminent American artists. Edited by W. C. Bryant.]	BRYANT, William Cullen.	London	Cassell & Co.	1881	04	000265	1		
11148337204	http://www.flickr.com/photos/britishlibrary/11148337204	002110644	Note-Book of an Amateur Geologist. [With plates.]	LEE, John Edward.	London	Longmans & Co.	1881	0	000273	1	ark:/81055/vdc_00000005E73A	lsidyv3cdc9afa
11148278415	http://www.flickr.com/photos/britishlibrary/11148278415	000510820	[Picturesque America; or, the Land we live in. A delineation by pen and pencil of the mountains, rivers, lakes ... cities and other picturesque features of our country. With illustrations ... by eminent American artists. Edited by W. C. Bryant.]	BRYANT, William Cullen.	London	Cassell & Co.	1881	03	000078	1		
11148278805	http://www.flickr.com/photos/britishlibrary/11148278805	003860047	History of Washtenaw County ... History of Michigan ... Illustrated		Chicago	Chapman & Co.	1881	0	000751	1		
11148334614	http://www.flickr.com/photos/britishlibrary/11148334614	002875484	Les Pyrénées françaises. Illustrations de E. Sadoux	PERRET, Paul Novelist	Paris		1881	03	000054	1		
11148298486	http://www.flickr.com/photos/britishlibrary/11148298486	003333804	A Hunter's Wanderings in Africa; being a narrative of nine years spent amongst the game of the far interior of South Africa ... With ... illustrations by ... E. Whymper, etc	Selous, Frederick Courteney	London	Bentley & Son	1881	0	000075	1	ark:/81055/vdc_00000005AE1C	lsidyv3c6e502a
11148445273	http://www.flickr.com/photos/britishlibrary/11148445273	002921218	[The History of Clerkenwell. ... With additions by the editor, E. J. Wood. Illustrated with ... engravings.]	PINKS, William John.	London	C. Herbert	1881	0	000144	1	ark:/81055/vdc_000000056D24	lsidyv3c1b29ad
11148297176	http://www.flickr.com/photos/britishlibrary/11148297176	000510820	[Picturesque America; or, the Land we live in. A delineation by pen and pencil of the mountains, rivers, lakes ... cities and other picturesque features of our country. With illustrations ... by eminent American artists. Edited by W. C. Bryant.]	BRYANT, William Cullen.	London	Cassell & Co.	1881	01	000100	1		
11148296286	http://www.flickr.com/photos/britishlibrary/11148296286	002876053	History of Crawford County and Ohio	PERRIN, William Henry.	Chicago	Baskin & Battey	1881	0	000127	1		
11148295646	http://www.flickr.com/photos/britishlibrary/11148295646	002712867	Das Alte Wunderland der Pyramiden ... Vierte umgearbeitete und vermehrte Auflage. Mit 200 Text-Abbildungen und Karten, etc	OPPEL, Carl.	Leipzig		1881	0	000294	1		
11148294756	http://www.flickr.com/photos/britishlibrary/11148294756	000113404	History of Arkansas Valley, Colorado. [By W. B. Vickers and others.] Illustrated		Chicago	O. L. Baskin & Co.	1881	0	000169	1		
11148441863	http://www.flickr.com/photos/britishlibrary/11148441863	001699458	Cities of the World: their origin, progress ... Illustrated	HODDER, Edwin.	London	Cassell & Co.	1881	0	000221	1	ark:/81055/vdc_0000000561A8	lsidyv3e66a0b5
11148271785	http://www.flickr.com/photos/britishlibrary/11148271785	002609053	Report upon the Coal-Fields of Klip River, Weenan, Umvoti, and Victoria Counties, together with tabulated statement of results obtained from a series of trials of colonial coal upon the Natal Government Railways, by F. W. North	NORTH, Frederic William.	London	Harrison & Sons	1881	0	000107	1	ark:/81055/vdc_00000005D2CA	lsidyv3cb4ad1a
11148439923	http://www.flickr.com/photos/britishlibrary/11148439923	000878151	[Spain ... Illustrated by Gustave Doré. Translated by J. Thomson.]	DAVILLIER, Jean Charles Baron	London	Bickers & Son	1881	0	000173	1	ark:/81055/vdc_000000054396	lsidyv3bca3208
11148439753	http://www.flickr.com/photos/britishlibrary/11148439753	000478741	De Benguella ás Terras de Iácca. Descripção de uma viagem na Africa Central e Occidental ... Expedição organisada nos annos de 1877-1880. Edição illustrada	BRITO CAPELO, Hermenegildo Carlos and IVENS (Roberto)	Lisboa		1881	01	000218	1		
11148326874	http://www.flickr.com/photos/britishlibrary/11148326874	000510820	[Picturesque America; or, the Land we live in. A delineation by pen and pencil of the mountains, rivers, lakes ... cities and other picturesque features of our country. With illustrations ... by eminent American artists. Edited by W. C. Bryant.]	BRYANT, William Cullen.	London	Cassell & Co.	1881	01	000291	1		
11148438253	http://www.flickr.com/photos/britishlibrary/11148438253	002875484	Les Pyrénées françaises. Illustrations de E. Sadoux	PERRET, Paul Novelist	Paris		1881	03	000201	1		
11148437683	http://www.flickr.com/photos/britishlibrary/11148437683	003207508	History of Orange County, New York, with illustrations and biographical sketches, etc	RUTTENBER, Edward M. and CLARK (Lewis H.)	Philadelphia	Everts & Peck	1881	0	000708	1		
11148288626	http://www.flickr.com/photos/britishlibrary/11148288626	000113404	History of Arkansas Valley, Colorado. [By W. B. Vickers and others.] Illustrated		Chicago	O. L. Baskin & Co.	1881	0	000433	1		
11148266705	http://www.flickr.com/photos/britishlibrary/11148266705	001529621	Switzerland: its scenery and people. Pictorially represented by ... Swiss and German artists. With historical and descriptive text, based on the German of Dr Gsell-Fels. [Translated and adapted by G. C. Chisholm.]	GSELL-FELS, Theodor.	London	Blackie & Son	1881	0	000219	1	ark:/81055/vdc_0000000539F4	lsidyv3bbc1bd0
11148435433	http://www.flickr.com/photos/britishlibrary/11148435433	000512980	The History of Buchanan County ... Illustrated		St. Joseph, Mo	Union Historical Co.	1881	0	000183	1		
11148287026	http://www.flickr.com/photos/britishlibrary/11148287026	001699458	Cities of the World: their origin, progress ... Illustrated	HODDER, Edwin.	London	Cassell & Co.	1881	0	000166	1	ark:/81055/vdc_0000000561A8	lsidyv3e66a0b5
11148263755	http://www.flickr.com/photos/britishlibrary/11148263755	000510820	[Picturesque America; or, the Land we live in. A delineation by pen and pencil of the mountains, rivers, lakes ... cities and other picturesque features of our country. With illustrations ... by eminent American artists. Edited by W. C. Bryant.]	BRYANT, William Cullen.	London	Cassell & Co.	1881	04	000275	1		
11148319814	http://www.flickr.com/photos/britishlibrary/11148319814	002456588	Le Monde vu par les artistes. Géographie artistique. ... Ouvrage orné d'environ 600 gravures et cartes	Ménard, René	Paris		1881	0	000939	1		
11148318734	http://www.flickr.com/photos/britishlibrary/11148318734	001529621	Switzerland: its scenery and people. Pictorially represented by ... Swiss and German artists. With historical and descriptive text, based on the German of Dr Gsell-Fels. [Translated and adapted by G. C. Chisholm.]	GSELL-FELS, Theodor.	London	Blackie & Son	1881	0	000433	1	ark:/81055/vdc_0000000539F4	lsidyv3bbc1bd0
11148317444	http://www.flickr.com/photos/britishlibrary/11148317444	003799066	The Iron Roads Dictionary and travellers' route charts of the English and Welsh Railways; ... with ... engravings and ... maps ... Compiled and edited by J. R. S. V	VINE, John Richard Somers Sir	London	Waterlow & Sons	1881	02	000009	1	ark:/81055/vdc_000000052530	lsidyv309df253
11148281186	http://www.flickr.com/photos/britishlibrary/11148281186	001625354	[New Colorado and the Santa Fe trail ... Illustrated.]	Hayes, Augustus Allen	London	Kegan Paul & Co.	1881	0	000090	1		
11148315924	http://www.flickr.com/photos/britishlibrary/11148315924	002275529	History of Lucas County, Iowa ... Illustrated		De Moines [Iowa]	State Historical Company	1881	0	000325	1		
11148279796	http://www.flickr.com/photos/britishlibrary/11148279796	000510820	[Picturesque America; or, the Land we live in. A delineation by pen and pencil of the mountains, rivers, lakes ... cities and other picturesque features of our country. With illustrations ... by eminent American artists. Edited by W. C. Bryant.]	BRYANT, William Cullen.	London	Cassell & Co.	1881	01	000129	1		
11148427123	http://www.flickr.com/photos/britishlibrary/11148427123	000994799	Cent récits d'histoire de France ... Troisième édition. [Illustrated.]	DUCOUDRAY, Gustave.	Paris		1881	0	000091	1		
11148277986	http://www.flickr.com/photos/britishlibrary/11148277986	002875484	Les Pyrénées françaises. Illustrations de E. Sadoux	PERRET, Paul Novelist	Paris		1881	02	000289	1		
11148277276	http://www.flickr.com/photos/britishlibrary/11148277276	002110644	Note-Book of an Amateur Geologist. [With plates.]	LEE, John Edward.	London	Longmans & Co.	1881	0	000253	1	ark:/81055/vdc_00000005E73A	lsidyv3cdc9afa
11148311694	http://www.flickr.com/photos/britishlibrary/11148311694	002876057	History of Summit County, with an outline sketch of Ohio. Edited by W. H. Perrin. Illustrated	PERRIN, William Henry.	Chicago	Baskin & Battey	1881	0	000691	1		
11148254215	http://www.flickr.com/photos/britishlibrary/11148254215	001603372	Spain. (Sketch of the 'History of Spain') ... Illustrations	HARRISON, James Albert.	Boston [Mass	Lothrop & Co.	1881	0	000427	1		
11148423443	http://www.flickr.com/photos/britishlibrary/11148423443	002456588	Le Monde vu par les artistes. Géographie artistique. ... Ouvrage orné d'environ 600 gravures et cartes	Ménard, René	Paris		1881	0	000761	1		
11148252955	http://www.flickr.com/photos/britishlibrary/11148252955	003454154	Relaciones geográficas de Indias. Publícalas el Ministerio de Fomento	JIMÉNEZ DE LA ESPADA, Marcos.	Madrid		1881	01	000124	1		
11148273366	http://www.flickr.com/photos/britishlibrary/11148273366	003955782	History of Northern Wisconsin. ... Illustrated		Chicago	The Western Historical Company	1881	01	000555	1		
