flickr_id	flickr_url	book_identifier	title	first_author	pubplace	publisher	date	volume	page	image_idx	ARK_id_of_book	BL_DLS_ID
10999031783	http://www.flickr.com/photos/britishlibrary/10999031783	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000016	1		
10998969954	http://www.flickr.com/photos/britishlibrary/10998969954	000564746	Cælia: or, the Perjur'd lover. A play, etc. [By Charles Johnson. With a prologue by T. Cibber and an epilogue by H. Fielding.]	CIBBER, Theophilus.	London	J. Watts	1733	0	000066	1		
10999030943	http://www.flickr.com/photos/britishlibrary/10999030943	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000057	1		
10999030483	http://www.flickr.com/photos/britishlibrary/10999030483	002201511	The Livery Rake, and Country Lass. An opera [in prose, with songs. By E. Phillips]. ... With the Musick prefix'd to each song	PHILLIPS, Edward Dramatist	London		1733	0	000022	1		
10999029493	http://www.flickr.com/photos/britishlibrary/10999029493	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000054	1		
10999029823	http://www.flickr.com/photos/britishlibrary/10999029823	002201511	The Livery Rake, and Country Lass. An opera [in prose, with songs. By E. Phillips]. ... With the Musick prefix'd to each song	PHILLIPS, Edward Dramatist	London		1733	0	000015	1		
10999028433	http://www.flickr.com/photos/britishlibrary/10999028433	001379897	[The Lure of Venus; or, A Harlot's Progress: a heroi-comical poem [descriptive of Hogarth's prints].]	GAY, Joseph pseud. [i.e. John Durant de Breval.]	London		1733	0	000054	1		
10999028583	http://www.flickr.com/photos/britishlibrary/10999028583	002201511	The Livery Rake, and Country Lass. An opera [in prose, with songs. By E. Phillips]. ... With the Musick prefix'd to each song	PHILLIPS, Edward Dramatist	London		1733	0	000013	1		
10998888146	http://www.flickr.com/photos/britishlibrary/10998888146	003385576	Original Poems and Translations: consisting of the Microscope, Piscatio, or Angling, the Beau and Academic. With a poem on the approaching mariage of the Prince of Orange with the Princess Royal. By Tipping Silvester. Published by George Silvester, Gent	SILVESTER, Tipping.	London		1733	0	000018	1		
10999027693	http://www.flickr.com/photos/britishlibrary/10999027693	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000046	1		
10998965494	http://www.flickr.com/photos/britishlibrary/10998965494	000564746	Cælia: or, the Perjur'd lover. A play, etc. [By Charles Johnson. With a prologue by T. Cibber and an epilogue by H. Fielding.]	CIBBER, Theophilus.	London	J. Watts	1733	0	000041	1		
10998965234	http://www.flickr.com/photos/britishlibrary/10998965234	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000017	1		
10998806795	http://www.flickr.com/photos/britishlibrary/10998806795	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000040	1		
10999025403	http://www.flickr.com/photos/britishlibrary/10999025403	002201511	The Livery Rake, and Country Lass. An opera [in prose, with songs. By E. Phillips]. ... With the Musick prefix'd to each song	PHILLIPS, Edward Dramatist	London		1733	0	000041	1		
10999025963	http://www.flickr.com/photos/britishlibrary/10999025963	003385576	Original Poems and Translations: consisting of the Microscope, Piscatio, or Angling, the Beau and Academic. With a poem on the approaching mariage of the Prince of Orange with the Princess Royal. By Tipping Silvester. Published by George Silvester, Gent	SILVESTER, Tipping.	London		1733	0	000005	2		
10998963714	http://www.flickr.com/photos/britishlibrary/10998963714	001246310	Poems on several occasions	FITZGERALD, Thomas Rev	London		1733	0	000045	1		
10998805485	http://www.flickr.com/photos/britishlibrary/10998805485	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000025	1		
10998805505	http://www.flickr.com/photos/britishlibrary/10998805505	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000041	2		
10999023503	http://www.flickr.com/photos/britishlibrary/10999023503	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000020	1		
10998804565	http://www.flickr.com/photos/britishlibrary/10998804565	002201511	The Livery Rake, and Country Lass. An opera [in prose, with songs. By E. Phillips]. ... With the Musick prefix'd to each song	PHILLIPS, Edward Dramatist	London		1733	0	000025	1		
10998883296	http://www.flickr.com/photos/britishlibrary/10998883296	001379575	Achilles. An opera. As it is perform'd at the Theatre-Royal in Covent-Garden ... With the musick prefix'd to each song	GAY, John the Poet	J. Watts	London	1733	0	000021	1		
10998883206	http://www.flickr.com/photos/britishlibrary/10998883206	002201511	The Livery Rake, and Country Lass. An opera [in prose, with songs. By E. Phillips]. ... With the Musick prefix'd to each song	PHILLIPS, Edward Dramatist	London		1733	0	000031	1		
10999021393	http://www.flickr.com/photos/britishlibrary/10999021393	003385576	Original Poems and Translations: consisting of the Microscope, Piscatio, or Angling, the Beau and Academic. With a poem on the approaching mariage of the Prince of Orange with the Princess Royal. By Tipping Silvester. Published by George Silvester, Gent	SILVESTER, Tipping.	London		1733	0	000049	1		
