flickr_id	flickr_url	book_identifier	title	first_author	pubplace	publisher	date	volume	page	image_idx	ARK_id_of_book	BL_DLS_ID
10998488153	http://www.flickr.com/photos/britishlibrary/10998488153	000367037	Redemption: a divine poem, in six books ... To which is added, a Hymn to Christ the Redeemer	BLACKMORE, Richard Sir	London	A. Bettesworth; James MackEuen	1722	0	000037	4		
10998271335	http://www.flickr.com/photos/britishlibrary/10998271335	002207933	[The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]]	Locke, John	London	A. Churchill and A. Manship	1722	02	000110	2		
10998350566	http://www.flickr.com/photos/britishlibrary/10998350566	002417073	[The Roman Actor; a tragædie [in five acts and in verse].]	MASSINGER, Philip.	London		1722	0	000011	1		
10998350476	http://www.flickr.com/photos/britishlibrary/10998350476	000367037	Redemption: a divine poem, in six books ... To which is added, a Hymn to Christ the Redeemer	BLACKMORE, Richard Sir	London	A. Bettesworth; James MackEuen	1722	0	000371	1		
10998270075	http://www.flickr.com/photos/britishlibrary/10998270075	002782476	Poems on several occasions ... Published [with a dedication, in verse] by Mr. Pope. (Visions [in prose], published in the Spectators, etc.)	PARNELL, Thomas Archdeacon of Clogher	London	B. Lintot	1722	0	000061	1		
10998486413	http://www.flickr.com/photos/britishlibrary/10998486413	002207933	[The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]]	Locke, John	London	A. Churchill and A. Manship	1722	03	000441	1		
10998485623	http://www.flickr.com/photos/britishlibrary/10998485623	002782476	Poems on several occasions ... Published [with a dedication, in verse] by Mr. Pope. (Visions [in prose], published in the Spectators, etc.)	PARNELL, Thomas Archdeacon of Clogher	London	B. Lintot	1722	0	000230	1		
10998485533	http://www.flickr.com/photos/britishlibrary/10998485533	002207933	[The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]]	Locke, John	London	A. Churchill and A. Manship	1722	02	000070	1		
10998268645	http://www.flickr.com/photos/britishlibrary/10998268645	002782476	Poems on several occasions ... Published [with a dedication, in verse] by Mr. Pope. (Visions [in prose], published in the Spectators, etc.)	PARNELL, Thomas Archdeacon of Clogher	London	B. Lintot	1722	0	000017	1		
10998485073	http://www.flickr.com/photos/britishlibrary/10998485073	002782476	Poems on several occasions ... Published [with a dedication, in verse] by Mr. Pope. (Visions [in prose], published in the Spectators, etc.)	PARNELL, Thomas Archdeacon of Clogher	London	B. Lintot	1722	0	000238	1		
10998347406	http://www.flickr.com/photos/britishlibrary/10998347406	000367037	Redemption: a divine poem, in six books ... To which is added, a Hymn to Christ the Redeemer	BLACKMORE, Richard Sir	London	A. Bettesworth; James MackEuen	1722	0	000149	1		
10998345986	http://www.flickr.com/photos/britishlibrary/10998345986	002207933	[The Works of John Locke, etc. (The Remains of John Locke ... Published from his original manuscripts.-An account of the life and writings of John Locke [by J. Le Clerc]. The third edition, etc.) [With a portrait.]]	Locke, John	London	A. Churchill and A. Manship	1722	01	000028	1		
10998347016	http://www.flickr.com/photos/britishlibrary/10998347016	002782476	Poems on several occasions ... Published [with a dedication, in verse] by Mr. Pope. (Visions [in prose], published in the Spectators, etc.)	PARNELL, Thomas Archdeacon of Clogher	London	B. Lintot	1722	0	000137	1		
