flickr_id	flickr_url	book_identifier	title	first_author	pubplace	publisher	date	volume	page	image_idx	ARK_id_of_book	BL_DLS_ID
11046606446	http://www.flickr.com/photos/britishlibrary/11046606446	000547930	A Description of Bury St. Edmund's, and its Environs, within the distance of ten miles, with illustrations of the churches, etc. pt. 1		Ipswich	John Deck	1825	0	000151	1	ark:/81055/vdc_000000057912	lsidyv3c2f4dc7
11002532785	http://www.flickr.com/photos/britishlibrary/11002532785	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	04	000181	2	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002532465	http://www.flickr.com/photos/britishlibrary/11002532465	003320747	Considerations on Volcanos, the probable causes of the phenomena, the laws which determine their march, the disposition of their products, and their connexion with the present state and past history of the Globe; leading to the establishment of a new theory of the earth	SCROPE, George Poulett.	London		1825	0	000275	1		
11002626876	http://www.flickr.com/photos/britishlibrary/11002626876	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	04	000531	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002626976	http://www.flickr.com/photos/britishlibrary/11002626976	002780508	Domestic Duties; or, instructions to young married ladies, on the management of their households, and the regulation of their conduct in the various relations and duties of married life	PARKES, Frances.	London		1825	0	000085	1		
11002753753	http://www.flickr.com/photos/britishlibrary/11002753753	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	04	000179	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002625976	http://www.flickr.com/photos/britishlibrary/11002625976	000958662	[A select collection of Old Plays. [Edited by R. D.]]	Dodsley, Robert	London		1825	09	000458	1		
11002753203	http://www.flickr.com/photos/britishlibrary/11002753203	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	02	000017	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002690914	http://www.flickr.com/photos/britishlibrary/11002690914	001413812	[The History of the Decline and Fall of the Roman Empire ... A new edition, with maps and portrait, etc.]	Gibbon, Edward	London		1825	02	000009	1		
11002690134	http://www.flickr.com/photos/britishlibrary/11002690134	002049224	[A Peep at the Esquimaux; or, scenes on the ice. To which is annexed, a Polar Pastoral [in verse], with forty coloured plates ... By a Lady.]		London		1825	0	000052	1		
11002690124	http://www.flickr.com/photos/britishlibrary/11002690124	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	02	000276	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002751903	http://www.flickr.com/photos/britishlibrary/11002751903	001886886	[The Works of Samuel Johnson ... A new edition ... With an essay on his life and genius, by Arthur Murphy. [With a portrait.]]	JOHNSON, Samuel LL.D	Oxford		1825	01	000011	1		
11002624086	http://www.flickr.com/photos/britishlibrary/11002624086	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	04	000179	2	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002528635	http://www.flickr.com/photos/britishlibrary/11002528635	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	02	000501	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002751233	http://www.flickr.com/photos/britishlibrary/11002751233	002649979	[Airedale in Ancient Times, Elwood and Elvina, the Poacher, and other poems.]	NICHOLSON, John the Airedale Poet	London; Bradford printed	Seeley & Son	1825	0	000002	1		
11002688384	http://www.flickr.com/photos/britishlibrary/11002688384	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	04	000195	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002622596	http://www.flickr.com/photos/britishlibrary/11002622596	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	02	000371	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002687724	http://www.flickr.com/photos/britishlibrary/11002687724	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	03	000418	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002527445	http://www.flickr.com/photos/britishlibrary/11002527445	001886886	[The Works of Samuel Johnson ... A new edition ... With an essay on his life and genius, by Arthur Murphy. [With a portrait.]]	JOHNSON, Samuel LL.D	Oxford		1825	05	000009	1		
11002749463	http://www.flickr.com/photos/britishlibrary/11002749463	000393291	Het Distrikt St. Nikolaas, voorheen Land van Waes, Provincie Oost-Vlaanderen, beschouwd met betrekking tot deszelfs natuur- staat- en geschiedkunde; gevolgd door eene bijzondere beschrijving van elke stad, dorp of gemeente in hetzelve gelegen	BOGAERDE VAN TER BRUGGE, André Jean Louis van den Baron	St. Nikolaas		1825	02	000856	1		
11002621086	http://www.flickr.com/photos/britishlibrary/11002621086	000276644	Sketches of Corsica; or, a Journal written during a visit to that island in 1823. With an outline of its history, and specimens of the language and poetry of the people. [With plates.]	BENSON, Robert Recorder of Salisbury	London	Longman & Co.	1825	0	000011	1		
11002686344	http://www.flickr.com/photos/britishlibrary/11002686344	002704926	The Monumental Antiquities of Great Grimsby; an essay towards ascertaining its origin and ancient population. Containing also a brief account of the two magnificent churches and the five religious houses which were once the ... ornament of the town; an abstract of the charters and privileges of the borough; biographical notices, etc	OLIVER, George D.D., Rector of South Hykeham	Hull		1825	0	000132	1	ark:/81055/vdc_000000059082	lsidyv3c44d685
11002526195	http://www.flickr.com/photos/britishlibrary/11002526195	000393291	Het Distrikt St. Nikolaas, voorheen Land van Waes, Provincie Oost-Vlaanderen, beschouwd met betrekking tot deszelfs natuur- staat- en geschiedkunde; gevolgd door eene bijzondere beschrijving van elke stad, dorp of gemeente in hetzelve gelegen	BOGAERDE VAN TER BRUGGE, André Jean Louis van den Baron	St. Nikolaas		1825	01	000011	1		
11002525435	http://www.flickr.com/photos/britishlibrary/11002525435	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	03	000173	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
11002525985	http://www.flickr.com/photos/britishlibrary/11002525985	003320747	Considerations on Volcanos, the probable causes of the phenomena, the laws which determine their march, the disposition of their products, and their connexion with the present state and past history of the Globe; leading to the establishment of a new theory of the earth	SCROPE, George Poulett.	London		1825	0	000101	2		
11002619996	http://www.flickr.com/photos/britishlibrary/11002619996	003009532	[Memoir ... to accompany the New Chart of the Atlantic Ocean, and comprising instructions ... for the navigation of that sea, etc.]	PURDY, John.	London		1825	0	000257	1	ark:/81055/vdc_000000052F50	lsidyv3b9fac4f
11002524935	http://www.flickr.com/photos/britishlibrary/11002524935	001760435	[London; being an accurate history and description of the British metropolis.] Circuit of London. (London. Westminster and Southwark.) [With maps and plates.]	HUGHSON, David pseud. [i.e. David Pugh, LL.D.]	London	James Robins & Co.	1825	04	000181	1	ark:/81055/vdc_000000056CDC	lsidyv3c1aae15
